Australian Bureau of Statistics

"2006 Census - Counting Persons, Place of Usual Residence"
"QALFP Non-School Qualification: Field of Study and OCC06P Occupation 06 (ANZSCO) by SEXP Sex, MDCP Social Marital Status and AGEP Age (5 Year Groups) by CITP Australian Citizenship and QALLP Non-School Qualification: Level of Education"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP Non-School Qualification: Level of Education","Bachelor Degree Level"

,"SEXP Sex","Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Labourers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
"Teacher Education","Managers",0,0,0,0,5,82,444,782,821,1322,1586,985,336,94,39,12,0,0,0,0,0,0,0,0,0,4,47,70,77,85,121,114,83,19,5,0,0,0,0,0,0,0,0,0,0,0,14,79,102,100,93,156,199,122,37,14,7,3,0,0,0,0,0,0,0,0,0,23,279,815,948,920,1332,1584,944,313,83,23,9,0,4,0,0,0,0,0,0,0,31,153,173,170,124,151,139,83,13,0,3,0,0,0,0,0,0,0,0,0,0,96,241,355,337,284,460,497,303,130,27,7,9,3,0,0,0,0,
,"Professionals",0,0,0,3,208,1747,3460,3723,3618,4832,5312,3434,1430,424,87,24,5,9,3,0,0,0,0,0,0,269,988,691,475,377,387,395,234,63,17,3,0,0,7,0,0,0,0,0,0,12,1410,2089,1222,864,749,965,1059,666,248,80,24,6,0,0,0,0,0,0,0,0,3,1328,7843,10323,10882,10614,12430,10738,5791,1913,406,76,13,3,16,4,3,4,0,0,0,3,1992,4161,1921,1168,906,895,760,341,121,10,8,4,0,4,0,0,0,0,0,0,23,6279,7621,4292,3233,3072,3848,3659,2285,1071,307,70,25,12,8,0,3,0,
,"Technicians and Trades Workers",0,0,0,0,0,17,69,98,135,158,164,138,78,25,3,0,0,0,0,0,0,0,0,0,0,3,16,26,19,17,14,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,32,25,34,35,30,31,12,5,0,0,0,0,0,0,0,0,0,0,0,0,28,59,78,104,116,78,81,31,9,0,0,0,0,0,0,0,0,0,0,0,8,14,20,13,11,15,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,27,19,33,40,32,33,10,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,5,47,164,197,159,164,142,119,77,34,6,0,0,0,0,0,0,0,0,0,0,8,40,48,35,18,18,28,7,4,0,0,0,0,0,0,0,0,0,0,0,0,86,114,78,61,58,55,36,32,18,3,3,3,0,0,0,0,0,0,0,0,0,36,219,462,509,500,498,471,317,112,46,8,7,0,0,0,0,0,0,0,0,0,67,138,100,75,49,50,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,348,356,242,199,180,199,222,175,79,26,5,0,4,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,16,66,77,105,143,161,178,117,64,19,6,0,0,0,0,0,0,0,0,0,0,16,11,21,18,16,10,12,5,0,0,0,0,0,0,0,0,0,0,0,0,30,60,50,47,23,56,53,38,13,10,5,0,0,0,0,0,0,0,0,0,0,33,308,918,1110,915,995,977,751,316,92,25,3,0,0,0,0,0,0,0,0,0,46,128,119,112,67,75,69,40,11,0,0,0,0,0,0,0,0,0,0,0,0,171,253,242,212,187,223,269,196,112,40,14,7,0,3,0,0,0,
,"Sales Workers",0,0,0,0,4,21,63,86,81,83,86,88,59,13,8,0,0,0,0,0,0,0,0,0,0,11,14,20,15,8,10,13,8,7,0,0,0,0,0,0,0,0,0,0,0,0,61,38,35,26,16,16,25,20,6,3,0,0,0,0,0,0,0,0,0,0,0,25,88,230,257,197,226,229,145,53,22,4,0,0,0,0,0,0,0,0,0,0,54,60,49,30,21,24,16,17,6,0,0,0,0,0,0,0,0,0,0,0,9,267,135,89,76,78,78,68,66,32,4,3,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,12,26,53,102,91,85,100,54,24,6,0,0,0,0,0,0,0,0,0,0,7,9,9,7,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,24,17,16,32,32,18,13,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,23,36,33,34,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,10,5,6,12,9,11,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,18,27,39,65,98,107,106,76,24,6,7,3,0,0,0,0,0,0,0,0,5,5,12,3,10,8,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,22,24,18,23,20,27,31,24,12,3,0,0,0,0,0,0,0,0,0,0,0,7,28,80,124,119,119,127,134,54,4,3,0,0,0,0,0,0,0,0,0,0,5,11,11,5,15,9,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,51,21,20,27,32,40,53,55,28,11,0,3,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,11,13,18,16,22,30,25,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,12,8,4,7,9,4,3,0,0,0,0,0,0,0,0,0,0,0,3,11,41,43,31,42,42,32,21,7,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,10,7,11,9,20,4,3,3,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,3,6,6,16,5,12,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,50,57,30,17,20,15,10,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,4,3,5,5,10,4,0,0,3,7,0,0,0,0,
,"Not applicable",0,0,0,0,9,22,71,127,169,200,350,1018,1731,1629,1085,792,446,144,50,4,0,0,0,0,0,7,24,23,15,32,28,33,74,71,46,15,13,6,0,0,0,0,0,0,0,0,110,135,101,95,107,141,229,325,380,340,229,193,119,62,38,9,0,0,0,0,0,143,1869,4479,3974,2091,1499,1584,2617,2825,2004,1014,527,208,57,7,7,0,0,0,0,0,58,211,237,233,159,92,93,151,100,72,16,9,0,0,0,0,0,0,0,0,9,343,393,399,420,431,526,638,952,1278,1307,908,772,489,248,102,30,0,
"Curriculum and Education Studies","Managers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Other Education","Managers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Management and Commerce, nfd","Managers",0,0,0,0,6,198,653,748,584,576,457,359,159,71,23,10,4,3,0,0,0,0,0,0,0,27,149,166,92,42,27,29,23,11,0,0,0,3,0,0,0,0,0,0,0,0,194,367,228,112,57,68,46,31,13,3,0,0,0,0,0,0,0,0,0,0,0,15,192,315,263,165,112,85,35,10,3,3,3,0,0,0,0,0,0,0,0,0,35,167,92,47,16,17,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,189,297,209,83,65,42,27,14,6,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,37,456,910,711,509,524,471,346,186,72,28,6,10,0,0,0,0,0,0,0,0,142,439,249,91,36,53,24,21,20,3,0,0,0,0,0,0,0,0,0,0,3,1554,1335,456,166,101,101,82,61,36,11,7,3,0,0,0,0,0,0,0,0,0,72,531,709,452,313,219,145,66,19,4,3,0,0,0,0,0,0,0,0,0,0,213,402,169,50,35,18,12,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1401,1140,382,162,104,67,59,28,10,0,3,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,3,14,26,38,29,23,19,16,8,7,0,0,0,0,0,0,0,0,0,0,0,4,16,12,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,27,15,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,6,5,0,3,9,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,18,54,36,25,13,29,20,5,5,0,0,0,0,0,0,0,0,0,0,0,4,22,12,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,60,26,17,14,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,36,38,47,37,30,9,3,0,0,0,0,0,0,0,0,0,0,0,0,17,13,13,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,57,22,12,13,4,14,7,3,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,13,121,161,166,139,149,121,108,42,11,3,4,0,0,0,0,0,0,0,0,0,34,112,54,9,9,14,6,3,4,0,0,0,0,0,0,0,0,0,0,0,3,500,375,157,56,41,29,29,19,0,4,0,0,0,0,0,0,0,0,0,0,0,44,242,360,313,276,247,182,104,19,3,3,0,0,0,0,0,0,0,0,0,0,70,156,58,32,13,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,618,437,171,77,63,57,56,35,14,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,4,60,113,105,54,58,62,39,34,4,0,0,0,0,0,0,0,0,0,0,0,14,59,38,8,9,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,242,174,66,30,18,9,13,12,4,3,0,0,0,0,0,0,0,0,0,0,0,6,58,88,54,52,32,23,11,4,0,0,0,0,0,0,0,0,0,0,0,0,30,32,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,226,121,42,27,12,12,12,6,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,7,17,33,49,33,31,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,9,7,3,0,4,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,18,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,4,3,5,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,12,7,13,16,18,23,21,11,6,3,0,0,0,0,0,0,0,0,0,0,4,5,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,35,22,9,8,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,20,55,40,25,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,16,10,10,3,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,12,8,16,18,23,13,15,13,3,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,13,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,13,7,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,3,0,6,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,22,47,50,53,74,93,149,236,236,131,129,102,43,11,0,0,0,0,0,0,4,12,15,5,4,7,6,11,11,11,3,3,0,0,0,0,0,0,0,0,8,289,159,68,46,38,29,34,55,46,56,41,41,39,25,16,0,0,0,0,0,0,22,190,452,409,212,139,127,128,78,35,29,17,7,3,0,0,0,0,0,0,0,6,33,31,25,9,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,193,129,59,46,34,31,40,47,42,23,22,19,13,9,3,0,0,
"Accounting","Managers",0,0,0,0,6,139,1056,1991,1881,1901,1523,1042,457,179,67,24,11,3,0,0,0,0,0,0,0,7,90,152,159,121,110,91,61,28,5,3,0,0,0,0,0,0,0,0,0,4,44,164,260,269,247,223,196,108,60,19,9,10,3,3,0,0,0,0,0,0,0,10,191,592,746,572,360,219,95,22,3,0,0,0,0,0,0,0,0,0,0,0,10,76,118,99,59,38,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,37,139,265,228,203,133,85,56,19,3,4,0,0,0,0,0,0,
,"Professionals",0,0,0,0,91,975,2896,3654,3378,3526,3023,2369,1296,633,230,124,47,8,4,0,0,0,0,0,0,196,650,565,340,202,203,157,118,69,25,10,5,0,0,0,0,0,0,0,0,17,1778,1939,1179,813,588,598,514,360,199,68,49,37,19,9,0,0,0,0,0,0,0,218,1708,3113,2900,2225,1353,807,319,104,16,3,6,4,0,0,0,0,0,0,0,0,417,798,501,297,168,129,75,18,4,3,0,0,0,0,0,0,0,0,0,0,11,1908,2085,1283,941,622,463,318,181,75,27,12,10,4,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,6,51,69,61,74,50,53,12,14,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,3,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,24,15,22,10,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,19,34,23,30,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,13,5,12,7,3,0,0,0,0,0,0,0,0,0,
