Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"QALFP - 4 Digit Level and OCCP - 1 Digit Level by SEXP Sex, MDCP Social Marital Status and AGE5P - Age in Five Year Groups by CITP Australian Citizenship and QALLP - 1 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP - 1 Digit Level","Bachelor Degree Level"

,"SEXP Sex","Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Technicians and Trades Workers",0,0,0,0,0,0,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,0,3,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,19,33,10,7,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,7,3,0,0,10,13,7,12,5,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,3,0,5,3,0,5,6,4,4,5,0,0,0,0,0,0,0,0,0,0,26,64,48,33,16,19,13,21,39,27,5,0,3,0,0,0,0,0,0,0,3,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,10,3,6,8,8,5,10,10,15,3,6,8,0,0,0,
"Rehabilitation Therapies","Managers",0,0,0,0,0,9,50,68,74,40,28,22,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,8,11,6,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,108,189,180,153,120,112,43,15,12,0,0,0,0,0,0,0,0,0,0,3,26,21,25,28,18,13,13,10,0,0,0,0,0,0,0,0,0,0,0,0,6,29,26,36,31,44,31,32,6,6,3,0,0,0,0,0,0,
,"Professionals",0,0,0,0,17,305,579,693,622,479,302,255,120,55,22,5,5,0,0,0,0,0,0,0,0,64,316,167,91,57,53,34,25,19,3,0,0,0,0,0,0,0,0,0,0,0,512,608,178,93,61,81,46,62,25,8,0,5,0,0,0,0,0,0,0,0,0,115,1510,2713,2475,2177,1607,1152,896,306,80,20,8,0,0,0,0,0,0,0,0,0,411,1358,617,287,234,154,105,90,36,3,4,0,0,0,0,0,0,0,0,0,4,1701,1974,763,419,400,292,302,282,160,44,19,3,3,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,8,10,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,9,15,12,13,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,5,3,3,0,0,0,4,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,6,29,20,27,15,5,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,14,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,16,4,8,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,94,111,109,97,82,63,26,7,0,0,0,0,0,0,0,0,0,0,0,16,49,18,16,11,14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,142,80,40,33,23,22,24,14,19,10,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,3,13,16,15,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,135,156,154,136,120,125,47,26,5,4,0,0,0,0,0,0,0,0,0,13,24,23,6,17,4,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,67,44,37,27,22,15,20,27,10,6,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,3,13,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,28,18,28,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,31,8,7,5,0,3,4,0,3,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,12,7,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,11,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,0,0,4,0,3,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,11,14,8,12,16,13,18,24,29,43,35,16,15,9,0,0,0,0,0,0,0,9,5,0,4,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,80,67,20,10,11,5,9,11,23,9,6,12,9,3,3,0,0,0,0,0,0,10,166,528,450,308,225,166,276,266,273,181,111,63,26,0,0,0,0,0,0,0,12,21,53,40,24,24,14,21,21,7,9,8,6,0,0,0,0,0,0,0,0,157,97,61,30,45,48,40,74,77,103,128,72,80,50,36,3,0,
"Complementary Therapies","Managers",0,0,0,0,0,0,4,7,6,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,15,19,3,9,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,6,0,3,0,4,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,11,17,28,38,42,45,43,27,17,8,0,0,0,0,0,0,0,0,0,0,4,3,3,12,9,3,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,20,21,17,11,6,21,7,0,0,0,0,0,0,0,0,0,0,0,0,21,95,116,105,72,71,55,29,9,0,0,0,0,0,0,0,0,0,0,0,8,27,33,37,32,24,20,21,7,0,0,0,0,0,0,0,0,0,0,0,0,12,37,37,62,52,34,32,50,35,6,7,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,3,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,14,5,3,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,13,10,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,12,12,14,16,8,5,12,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,26,14,21,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,10,9,10,15,3,0,3,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,11,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,11,14,8,5,3,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,3,7,10,4,6,11,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,8,4,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,11,46,73,31,33,17,34,22,8,13,10,0,0,0,0,0,0,0,0,0,0,3,14,19,17,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,7,11,16,22,13,18,15,24,24,25,12,6,0,0,0,0,0,
"Other Health","Managers",0,0,0,0,0,36,107,152,131,70,49,28,7,9,0,0,0,0,0,0,0,0,0,0,0,8,43,46,27,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,90,36,14,19,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,90,115,85,45,30,21,4,3,0,0,0,0,0,0,0,0,0,0,0,8,36,36,22,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,41,29,21,18,17,3,8,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,11,84,190,188,137,87,30,32,17,5,0,0,0,0,0,0,0,0,0,0,0,31,130,62,40,24,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,169,254,87,44,24,11,9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,16,231,497,344,195,119,80,53,26,4,0,0,0,0,0,0,0,0,0,0,0,86,280,167,58,34,26,20,10,5,0,0,0,0,0,0,0,0,0,0,0,0,331,476,204,79,59,28,28,22,10,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,11,36,32,20,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,11,16,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,13,12,9,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,15,4,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,6,3,9,3,6,0,0,3,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,16,142,292,250,229,136,135,81,23,11,0,0,0,0,0,0,0,0,0,0,0,89,227,136,72,31,37,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,579,428,119,45,41,37,33,16,3,0,0,0,0,0,0,0,0,0,0,0,0,25,161,272,186,133,82,44,24,14,4,0,0,0,0,0,0,0,0,0,0,0,127,242,160,57,38,21,10,4,0,0,0,0,0,0,0,0,0,0,0,0,3,583,400,161,78,70,47,34,14,4,4,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,18,30,34,22,10,11,9,4,3,0,0,0,0,0,0,0,0,0,0,0,5,26,16,9,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,69,56,15,12,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,125,134,100,51,35,29,17,9,0,0,0,0,0,0,0,0,0,0,0,29,89,39,29,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,118,57,35,21,16,13,8,5,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,5,9,29,27,17,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,83,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,50,47,23,18,10,4,4,3,0,0,0,0,0,0,0,0,0,0,0,26,34,11,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,87,21,16,5,3,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,3,9,13,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,5,8,8,12,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,35,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,10,8,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,13,7,5,3,3,3,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,3,12,12,11,15,15,10,23,21,20,14,3,0,0,0,0,0,0,0,0,0,14,22,11,8,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,208,113,29,13,18,8,11,12,12,9,3,0,0,0,0,0,0,0,0,0,0,9,82,208,188,98,49,48,49,35,42,28,16,7,0,0,0,0,0,0,0,0,25,43,31,25,13,11,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,225,117,53,27,31,21,24,18,14,26,16,11,3,11,4,0,0,
"Education, nfd","Managers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,7,15,19,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,5,0,8,0,6,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
