AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,No children,1 child,2 children,3 children,4 children,5 children,6 children,7 children,8 children,Not applicable,Total
58,Not married,"Employed, worked full-time",245,166,327,170,46,13,8,0,0,1285,2266
58,Not married,"Employed, worked part-time",112,75,194,105,27,6,3,3,0,389,916
58,Not married,"Employed, away from work",25,7,22,16,11,0,0,0,0,87,163
58,Not married,"Unemployed, looking for full-time work",20,15,12,13,3,4,0,0,0,129,196
58,Not married,"Unemployed, looking for part-time work",5,8,21,3,3,0,0,0,0,39,75
58,Not married,Not in the labour force,264,185,356,201,87,26,16,4,0,1030,2164
58,Not married,Not stated,4,0,3,3,0,0,0,0,0,12,26
58,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
59,Married in a registered marriage,"Employed, worked full-time",144,208,719,363,117,37,3,0,0,4089,5680
59,Married in a registered marriage,"Employed, worked part-time",120,166,757,458,146,30,10,3,0,909,2603
59,Married in a registered marriage,"Employed, away from work",24,23,99,63,26,0,0,0,0,290,523
59,Married in a registered marriage,"Unemployed, looking for full-time work",8,5,15,9,5,0,0,0,0,118,160
59,Married in a registered marriage,"Unemployed, looking for part-time work",3,6,30,10,3,0,0,0,0,53,108
59,Married in a registered marriage,Not in the labour force,298,364,1255,665,303,90,31,6,3,1570,4596
59,Married in a registered marriage,Not stated,3,3,13,7,4,0,0,0,0,20,53
59,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
59,Married in a de facto marriage,"Employed, worked full-time",32,27,66,27,6,0,3,0,0,410,576
59,Married in a de facto marriage,"Employed, worked part-time",24,22,39,12,7,0,0,0,0,108,209
59,Married in a de facto marriage,"Employed, away from work",3,5,8,3,0,0,0,0,0,33,46
59,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,3,0,0,0,0,0,0,20,27
59,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,6,12
59,Married in a de facto marriage,Not in the labour force,40,27,57,24,4,9,0,0,0,158,312
59,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,3,3
59,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
59,Not married,"Employed, worked full-time",221,160,268,168,55,8,4,0,0,1077,1961
59,Not married,"Employed, worked part-time",117,72,170,106,36,10,7,3,0,345,857
59,Not married,"Employed, away from work",28,9,26,15,3,3,0,0,0,94,177
59,Not married,"Unemployed, looking for full-time work",5,17,13,10,3,0,0,0,0,85,135
59,Not married,"Unemployed, looking for part-time work",8,0,14,4,3,0,0,0,0,47,81
59,Not married,Not in the labour force,270,190,327,198,90,35,5,3,3,1075,2200
59,Not married,Not stated,3,0,3,3,3,0,0,0,0,27,36
59,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
60,Married in a registered marriage,"Employed, worked full-time",118,154,619,310,96,22,9,0,0,3426,4769
60,Married in a registered marriage,"Employed, worked part-time",88,182,740,477,140,39,13,0,0,970,2649
60,Married in a registered marriage,"Employed, away from work",14,18,82,37,19,0,0,0,0,278,462
60,Married in a registered marriage,"Unemployed, looking for full-time work",0,7,14,5,5,0,0,0,0,124,159
60,Married in a registered marriage,"Unemployed, looking for part-time work",3,8,22,7,4,0,0,0,0,49,91
60,Married in a registered marriage,Not in the labour force,259,318,1356,786,272,73,26,5,4,1827,4927
60,Married in a registered marriage,Not stated,0,5,20,10,0,0,0,0,0,32,69
60,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
60,Married in a de facto marriage,"Employed, worked full-time",33,22,63,15,12,0,0,0,0,341,486
60,Married in a de facto marriage,"Employed, worked part-time",19,24,45,16,4,0,0,0,0,105,221
60,Married in a de facto marriage,"Employed, away from work",0,0,4,5,0,0,0,0,0,17,30
60,Married in a de facto marriage,"Unemployed, looking for full-time work",3,0,0,0,0,0,0,0,0,10,20
60,Married in a de facto marriage,"Unemployed, looking for part-time work",3,0,0,0,0,0,0,0,0,0,9
60,Married in a de facto marriage,Not in the labour force,38,25,43,25,17,6,0,0,0,182,336
60,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,3,5
60,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
60,Not married,"Employed, worked full-time",189,159,259,164,55,8,3,0,0,946,1789
60,Not married,"Employed, worked part-time",96,81,219,96,33,3,9,0,0,360,890
60,Not married,"Employed, away from work",17,12,25,6,6,0,0,0,0,76,149
60,Not married,"Unemployed, looking for full-time work",7,3,13,3,0,0,3,0,0,88,125
60,Not married,"Unemployed, looking for part-time work",12,3,6,6,0,0,0,0,0,38,65
60,Not married,Not in the labour force,291,177,395,243,108,43,12,15,0,1122,2415
60,Not married,Not stated,0,0,0,3,0,0,0,0,0,22,31
60,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
61,Married in a registered marriage,"Employed, worked full-time",94,147,545,279,88,27,10,3,0,3008,4213
61,Married in a registered marriage,"Employed, worked part-time",84,132,662,377,107,36,16,0,0,1006,2421
61,Married in a registered marriage,"Employed, away from work",16,18,93,38,19,7,3,0,0,248,436
61,Married in a registered marriage,"Unemployed, looking for full-time work",4,4,9,4,0,0,0,0,0,86,110
61,Married in a registered marriage,"Unemployed, looking for part-time work",6,9,12,11,4,0,0,0,0,62,102
61,Married in a registered marriage,Not in the labour force,288,367,1457,775,300,86,32,11,6,2087,5416
61,Married in a registered marriage,Not stated,3,4,10,7,3,0,0,0,0,26,52
61,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
61,Married in a de facto marriage,"Employed, worked full-time",32,13,45,26,3,5,0,0,0,268,391
61,Married in a de facto marriage,"Employed, worked part-time",9,17,29,21,8,0,0,0,0,91,182
61,Married in a de facto marriage,"Employed, away from work",3,0,4,3,0,0,0,0,0,23,36
61,Married in a de facto marriage,"Unemployed, looking for full-time work",3,0,0,0,0,0,0,0,0,13,17
61,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,6,10
61,Married in a de facto marriage,Not in the labour force,43,29,54,23,11,8,0,0,0,177,351
61,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
61,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
61,Not married,"Employed, worked full-time",162,134,271,125,36,14,4,3,0,886,1633
61,Not married,"Employed, worked part-time",93,84,171,74,26,13,7,0,3,331,808
61,Not married,"Employed, away from work",13,9,27,11,0,0,0,0,0,58,125
61,Not married,"Unemployed, looking for full-time work",14,9,14,8,0,0,0,0,0,85,130
61,Not married,"Unemployed, looking for part-time work",7,7,14,6,0,0,0,0,0,38,71
61,Not married,Not in the labour force,278,212,441,262,102,42,16,4,3,1079,2441
61,Not married,Not stated,0,0,6,3,0,0,0,0,0,21,33
61,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
62,Married in a registered marriage,"Employed, worked full-time",83,120,452,216,74,25,3,0,0,2690,3669
62,Married in a registered marriage,"Employed, worked part-time",89,122,577,335,107,16,12,0,0,963,2216
62,Married in a registered marriage,"Employed, away from work",8,16,69,27,15,11,0,0,0,199,354
62,Married in a registered marriage,"Unemployed, looking for full-time work",3,3,7,4,0,0,0,0,0,101,127
62,Married in a registered marriage,"Unemployed, looking for part-time work",10,10,20,12,5,0,0,0,0,61,114
62,Married in a registered marriage,Not in the labour force,336,384,1558,871,327,98,31,9,3,2294,5913
62,Married in a registered marriage,Not stated,5,0,17,5,5,0,0,0,0,22,54
62,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
62,Married in a de facto marriage,"Employed, worked full-time",23,21,35,8,3,0,0,0,0,220,312
62,Married in a de facto marriage,"Employed, worked part-time",18,12,28,14,7,0,0,0,0,90,172
62,Married in a de facto marriage,"Employed, away from work",0,0,3,0,0,0,0,0,0,18,25
62,Married in a de facto marriage,"Unemployed, looking for full-time work",4,0,0,0,0,0,0,0,0,24,24
62,Married in a de facto marriage,"Unemployed, looking for part-time work",3,0,0,0,0,0,0,0,0,6,14
62,Married in a de facto marriage,Not in the labour force,26,27,52,27,12,4,0,0,0,191,348
62,Married in a de facto marriage,Not stated,0,6,0,0,0,0,0,0,0,0,6
62,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
62,Not married,"Employed, worked full-time",136,110,218,108,44,9,3,0,0,806,1440
62,Not married,"Employed, worked part-time",117,57,170,82,35,6,4,0,0,336,804
62,Not married,"Employed, away from work",14,11,22,8,3,0,0,0,0,51,115
62,Not married,"Unemployed, looking for full-time work",12,3,8,3,3,0,0,0,0,85,114
62,Not married,"Unemployed, looking for part-time work",0,7,11,4,3,0,0,0,0,37,64
62,Not married,Not in the labour force,318,218,473,305,114,39,17,4,4,1138,2623
62,Not married,Not stated,9,0,4,3,0,0,0,0,0,20,34
62,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
63,Married in a registered marriage,"Employed, worked full-time",72,92,361,200,78,17,5,0,0,2503,3332
63,Married in a registered marriage,"Employed, worked part-time",85,120,553,316,107,27,5,3,0,981,2211
63,Married in a registered marriage,"Employed, away from work",12,10,61,41,16,4,0,0,0,209,351
63,Married in a registered marriage,"Unemployed, looking for full-time work",0,8,3,0,0,0,0,0,0,100,109
63,Married in a registered marriage,"Unemployed, looking for part-time work",7,0,9,12,3,4,0,0,0,65,100
63,Married in a registered marriage,Not in the labour force,333,410,1688,934,323,105,32,14,3,2750,6591
63,Married in a registered marriage,Not stated,3,7,16,8,8,3,0,0,0,32,73
63,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
63,Married in a de facto marriage,"Employed, worked full-time",24,3,32,18,3,3,0,0,0,183,266
63,Married in a de facto marriage,"Employed, worked part-time",12,14,25,12,3,0,0,0,0,91,157
63,Married in a de facto marriage,"Employed, away from work",0,3,0,0,0,0,0,0,0,16,20
63,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,13,11
63,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,3,0,0,0,0,0,0,8,11
63,Married in a de facto marriage,Not in the labour force,49,26,49,38,10,5,3,0,0,187,370
63,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,4
63,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
63,Not married,"Employed, worked full-time",130,120,202,114,42,17,0,0,0,709,1336
63,Not married,"Employed, worked part-time",87,67,186,84,25,8,3,0,0,310,779
63,Not married,"Employed, away from work",10,15,19,16,5,3,0,0,0,56,125
63,Not married,"Unemployed, looking for full-time work",4,3,9,7,4,0,0,0,0,82,103
63,Not married,"Unemployed, looking for part-time work",7,3,8,5,3,0,0,0,0,39,67
63,Not married,Not in the labour force,320,245,563,318,130,45,20,3,4,1187,2838
63,Not married,Not stated,3,0,5,5,0,0,0,0,0,22,33
63,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
64,Married in a registered marriage,"Employed, worked full-time",63,77,280,186,63,11,7,0,0,2277,2965
64,Married in a registered marriage,"Employed, worked part-time",73,97,439,280,90,22,9,0,0,1120,2136
64,Married in a registered marriage,"Employed, away from work",13,13,70,38,12,6,0,0,0,203,357
64,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,6,0,0,0,0,0,0,87,90
64,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,4,5,3,0,0,0,0,50,63
64,Married in a registered marriage,Not in the labour force,384,463,1820,1075,393,112,36,12,8,3091,7389
64,Married in a registered marriage,Not stated,5,10,19,15,3,0,0,0,0,26,79
64,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
64,Married in a de facto marriage,"Employed, worked full-time",17,3,22,12,10,3,0,0,0,170,231
64,Married in a de facto marriage,"Employed, worked part-time",16,9,29,14,3,0,0,0,0,79,155
64,Married in a de facto marriage,"Employed, away from work",3,0,6,3,0,0,0,0,0,14,27
64,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,8,15
64,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,5,11
64,Married in a de facto marriage,Not in the labour force,46,32,60,39,8,0,0,0,0,240,427
64,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,3,8
64,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
64,Not married,"Employed, worked full-time",96,75,155,95,33,10,3,0,0,613,1089
64,Not married,"Employed, worked part-time",92,64,137,107,30,0,0,0,0,319,748
64,Not married,"Employed, away from work",10,3,16,19,9,0,0,0,0,70,119
64,Not married,"Unemployed, looking for full-time work",3,0,5,0,0,0,0,0,0,69,83
64,Not married,"Unemployed, looking for part-time work",3,0,3,3,0,0,0,0,0,45,60
64,Not married,Not in the labour force,387,269,674,363,155,77,17,10,3,1311,3272
64,Not married,Not stated,3,4,4,0,0,4,0,0,0,26,39
64,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
65,Married in a registered marriage,"Employed, worked full-time",24,56,192,93,44,17,7,3,0,1495,1938
65,Married in a registered marriage,"Employed, worked part-time",45,92,311,180,73,21,5,3,0,849,1587
65,Married in a registered marriage,"Employed, away from work",3,8,32,26,14,0,0,0,0,143,237
65,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,19,23
65,Married in a registered marriage,"Unemployed, looking for part-time work",4,0,6,3,0,0,0,0,0,19,34
65,Married in a registered marriage,Not in the labour force,324,382,1585,947,344,105,31,15,4,3119,6859
65,Married in a registered marriage,Not stated,0,3,10,6,3,0,0,0,0,18,45
65,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
65,Married in a de facto marriage,"Employed, worked full-time",8,5,8,6,3,0,0,0,0,115,150
65,Married in a de facto marriage,"Employed, worked part-time",14,6,17,10,6,0,0,0,0,58,109
65,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,11,15
65,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
65,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,4,6
65,Married in a de facto marriage,Not in the labour force,35,30,52,22,8,0,4,0,0,193,348
65,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,6,3
65,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
65,Not married,"Employed, worked full-time",59,41,117,56,17,4,3,0,0,427,725
65,Not married,"Employed, worked part-time",63,37,126,79,33,11,3,0,0,257,596
65,Not married,"Employed, away from work",7,10,10,11,4,0,0,0,0,31,74
65,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,15,21
65,Not married,"Unemployed, looking for part-time work",4,3,3,0,0,0,0,0,0,13,27
65,Not married,Not in the labour force,362,239,568,334,163,59,21,20,3,1253,3021
65,Not married,Not stated,3,0,4,0,0,0,0,0,0,21,33
65,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
66,Married in a registered marriage,"Employed, worked full-time",30,38,144,109,30,8,3,0,0,1079,1440
66,Married in a registered marriage,"Employed, worked part-time",39,62,239,142,49,14,4,0,0,775,1327
66,Married in a registered marriage,"Employed, away from work",6,4,27,16,9,3,0,0,0,95,163
66,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,14,15
66,Married in a registered marriage,"Unemployed, looking for part-time work",0,3,3,0,0,0,0,0,0,28,34
66,Married in a registered marriage,Not in the labour force,299,345,1502,864,316,101,49,14,6,3106,6600
66,Married in a registered marriage,Not stated,0,3,10,14,8,0,0,0,0,26,59
66,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,"Employed, worked full-time",4,3,5,0,0,0,0,0,0,89,107
66,Married in a de facto marriage,"Employed, worked part-time",3,3,11,3,5,0,0,0,0,56,92
66,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,9,14
66,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,6,6
66,Married in a de facto marriage,Not in the labour force,28,18,51,30,10,3,0,0,0,164,317
66,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3
66,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
66,Not married,"Employed, worked full-time",45,30,74,46,23,9,4,0,0,308,530
66,Not married,"Employed, worked part-time",67,34,95,51,20,5,0,0,0,220,504
66,Not married,"Employed, away from work",10,0,17,5,3,7,0,0,0,36,77
66,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,8,5
66,Not married,"Unemployed, looking for part-time work",0,0,6,0,0,0,0,0,0,15,20
66,Not married,Not in the labour force,361,244,626,369,161,64,15,8,3,1399,3249
66,Not married,Not stated,8,3,3,3,0,0,3,0,0,18,39
66,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
67,Married in a registered marriage,"Employed, worked full-time",13,29,95,59,16,13,4,0,0,873,1095
67,Married in a registered marriage,"Employed, worked part-time",35,32,168,134,62,3,0,3,0,651,1092
67,Married in a registered marriage,"Employed, away from work",3,3,16,11,7,3,0,0,0,84,128
67,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,4,0,0,0,0,0,9,12
67,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,3,0,0,0,0,0,24,24
67,Married in a registered marriage,Not in the labour force,301,296,1384,841,364,117,31,16,3,3089,6448
67,Married in a registered marriage,Not stated,0,0,12,5,3,0,0,0,0,18,47
67,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,"Employed, worked full-time",6,10,5,3,0,0,0,0,0,54,85
67,Married in a de facto marriage,"Employed, worked part-time",5,4,10,5,3,0,0,0,0,43,68
67,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,5,12
67,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,Not in the labour force,40,17,48,21,10,0,0,0,0,155,297
67,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3
67,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
67,Not married,"Employed, worked full-time",34,25,61,26,10,3,3,0,0,246,400
67,Not married,"Employed, worked part-time",42,25,94,51,16,9,0,0,0,171,414
67,Not married,"Employed, away from work",5,4,7,5,7,0,0,0,0,34,64
67,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,6,13
67,Not married,"Unemployed, looking for part-time work",0,0,3,0,0,0,0,0,0,12,15
67,Not married,Not in the labour force,339,245,605,385,184,61,27,15,3,1173,3043
67,Not married,Not stated,0,3,4,11,0,0,0,0,0,20,41
67,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
68,Married in a registered marriage,"Employed, worked full-time",14,17,50,42,22,6,0,0,0,630,778
68,Married in a registered marriage,"Employed, worked part-time",29,28,120,100,49,9,7,0,0,514,854
68,Married in a registered marriage,"Employed, away from work",3,4,24,12,4,0,0,0,0,69,112
68,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,7,7
68,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,3,0,0,0,0,0,16,20
68,Married in a registered marriage,Not in the labour force,269,281,1167,859,339,94,33,18,11,2844,5921
68,Married in a registered marriage,Not stated,3,5,8,7,3,0,0,0,0,29,62
68,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,"Employed, worked full-time",0,0,4,7,3,0,0,0,0,38,46
68,Married in a de facto marriage,"Employed, worked part-time",5,3,7,0,0,0,0,0,0,36,54
68,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,3
68,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Not in the labour force,22,11,37,23,8,0,0,3,0,173,283
68,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,4,5
68,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
68,Not married,"Employed, worked full-time",31,13,37,17,12,4,0,0,0,174,298
68,Not married,"Employed, worked part-time",25,38,63,54,17,3,0,0,0,129,334
68,Not married,"Employed, away from work",4,8,11,5,0,3,4,0,0,20,58
68,Not married,"Unemployed, looking for full-time work",3,0,0,0,0,0,0,0,0,3,12
68,Not married,"Unemployed, looking for part-time work",0,0,4,0,0,0,0,0,0,4,16
68,Not married,Not in the labour force,318,230,564,380,173,66,26,13,5,1136,2921
68,Not married,Not stated,4,0,10,0,3,0,0,0,0,19,37
68,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
69,Married in a registered marriage,"Employed, worked full-time",12,20,52,35,12,0,5,0,0,510,649
69,Married in a registered marriage,"Employed, worked part-time",18,42,124,65,38,11,7,0,0,426,727
69,Married in a registered marriage,"Employed, away from work",3,3,18,4,10,0,0,0,0,50,88
69,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,9,9
69,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,11,14
69,Married in a registered marriage,Not in the labour force,239,319,1167,799,343,107,53,6,3,2900,5942
69,Married in a registered marriage,Not stated,0,4,5,10,7,3,0,0,0,31,59
69,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,"Employed, worked full-time",3,0,4,0,0,0,0,0,0,29,41
69,Married in a de facto marriage,"Employed, worked part-time",3,3,3,0,3,0,0,0,0,30,43
69,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,3
69,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,Not in the labour force,25,14,36,22,16,0,0,0,0,143,262
69,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
69,Not married,"Employed, worked full-time",25,4,24,18,8,0,3,0,0,154,236
69,Not married,"Employed, worked part-time",29,16,57,41,12,11,5,0,0,103,276
69,Not married,"Employed, away from work",0,6,9,8,0,0,0,0,0,15,32
69,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,3
69,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,4,7
69,Not married,Not in the labour force,309,218,608,379,178,71,42,7,10,1078,2906
69,Not married,Not stated,0,3,6,3,3,0,0,0,0,16,34
69,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
70,Married in a registered marriage,"Employed, worked full-time",4,12,42,29,20,18,3,0,0,314,433
70,Married in a registered marriage,"Employed, worked part-time",8,16,82,53,42,7,0,0,0,323,533
70,Married in a registered marriage,"Employed, away from work",0,5,10,10,4,0,0,0,0,35,72
70,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,3,3
70,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,11,10
70,Married in a registered marriage,Not in the labour force,220,228,1025,785,360,103,46,14,11,2675,5466
70,Married in a registered marriage,Not stated,3,3,15,12,3,0,3,0,0,26,61
70,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,"Employed, worked full-time",0,0,3,0,0,0,0,0,0,27,33
70,Married in a de facto marriage,"Employed, worked part-time",3,3,3,3,0,0,0,0,0,14,24
70,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,3,3
70,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Not in the labour force,16,11,38,17,9,9,0,0,0,126,218
70,Married in a de facto marriage,Not stated,0,0,0,4,0,0,0,0,0,0,3
70,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
70,Not married,"Employed, worked full-time",18,8,18,10,10,0,4,0,0,96,167
70,Not married,"Employed, worked part-time",22,15,51,22,19,3,0,0,0,80,205
70,Not married,"Employed, away from work",3,5,4,0,0,0,0,0,0,17,27
70,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,3,3
70,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,9,9
70,Not married,Not in the labour force,328,226,572,402,218,85,42,16,8,1041,2925
70,Not married,Not stated,0,0,5,3,3,3,0,0,0,24,33
70,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
71,Married in a registered marriage,"Employed, worked full-time",3,6,22,23,9,5,3,0,0,255,327
71,Married in a registered marriage,"Employed, worked part-time",10,15,50,53,26,7,0,0,0,320,492
71,Married in a registered marriage,"Employed, away from work",0,0,8,7,5,0,0,4,0,37,59
71,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,3,3
71,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,9,10
71,Married in a registered marriage,Not in the labour force,187,240,950,723,353,151,42,24,3,2681,5359
71,Married in a registered marriage,Not stated,6,3,14,9,7,0,3,0,0,32,67
71,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,26,26
71,Married in a de facto marriage,"Employed, worked part-time",3,0,0,3,0,0,0,0,0,20,24
71,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Not in the labour force,14,14,27,23,8,4,0,0,0,102,189
71,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3
71,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
71,Not married,"Employed, worked full-time",9,7,6,7,3,0,0,0,0,76,108
71,Not married,"Employed, worked part-time",16,8,43,21,11,6,0,0,0,80,183
71,Not married,"Employed, away from work",0,0,0,6,4,0,0,0,0,17,24
71,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,8,8
71,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,4,9
71,Not married,Not in the labour force,266,210,564,408,232,96,39,15,5,1016,2850
71,Not married,Not stated,6,5,3,4,3,0,0,0,0,9,28
71,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
72,Married in a registered marriage,"Employed, worked full-time",3,3,11,14,4,3,3,0,0,187,234
72,Married in a registered marriage,"Employed, worked part-time",6,4,49,42,13,9,0,3,0,249,372
72,Married in a registered marriage,"Employed, away from work",0,0,6,5,6,0,0,0,0,29,46
72,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,3
72,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,10,6
72,Married in a registered marriage,Not in the labour force,184,234,906,698,392,146,41,16,9,2620,5257
