AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
53,Not married,Not stated,3,0,0,0,0,5,0,0,0,0,12,24
53,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
54,Married in a registered marriage,"Employed, worked full-time",311,375,1576,752,219,48,16,3,4,37,4942,8290
54,Married in a registered marriage,"Employed, worked part-time",203,340,1440,828,248,46,21,8,4,24,850,3996
54,Married in a registered marriage,"Employed, away from work",27,32,114,61,12,9,0,0,0,6,215,471
54,Married in a registered marriage,"Unemployed, looking for full-time work",10,4,52,24,12,3,0,0,0,0,142,258
54,Married in a registered marriage,"Unemployed, looking for part-time work",7,15,64,33,9,0,0,0,0,0,43,174
54,Married in a registered marriage,Not in the labour force,184,305,1011,568,219,94,32,20,13,29,805,3273
54,Married in a registered marriage,Not stated,4,0,15,4,3,0,0,0,0,0,24,54
54,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
54,Married in a de facto marriage,"Employed, worked full-time",152,86,178,73,31,3,4,0,0,5,680,1200
54,Married in a de facto marriage,"Employed, worked part-time",57,59,120,55,11,7,0,0,0,5,140,446
54,Married in a de facto marriage,"Employed, away from work",10,9,15,7,5,0,0,0,0,0,35,70
54,Married in a de facto marriage,"Unemployed, looking for full-time work",4,5,8,0,0,0,0,0,0,0,38,51
54,Married in a de facto marriage,"Unemployed, looking for part-time work",0,7,4,6,0,0,0,0,0,0,10,25
54,Married in a de facto marriage,Not in the labour force,62,31,79,37,20,10,0,0,0,0,122,369
54,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,4,12
54,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
54,Not married,"Employed, worked full-time",541,252,498,228,69,29,4,0,0,17,1638,3287
54,Not married,"Employed, worked part-time",180,119,283,166,61,13,9,5,0,6,417,1261
54,Not married,"Employed, away from work",28,18,33,13,5,0,0,0,0,4,98,207
54,Not married,"Unemployed, looking for full-time work",30,18,25,18,3,0,6,3,0,4,159,275
54,Not married,"Unemployed, looking for part-time work",10,14,12,13,3,4,6,0,0,0,52,106
54,Not married,Not in the labour force,301,200,312,160,87,32,15,7,3,14,935,2058
54,Not married,Not stated,10,0,3,0,0,0,0,0,0,5,10,28
54,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
55,Married in a registered marriage,"Employed, worked full-time",289,373,1445,741,216,49,13,5,0,24,5024,8184
55,Married in a registered marriage,"Employed, worked part-time",194,312,1419,833,246,55,20,11,4,23,920,4030
55,Married in a registered marriage,"Employed, away from work",22,26,107,55,12,9,0,0,0,0,249,486
55,Married in a registered marriage,"Unemployed, looking for full-time work",10,16,32,15,5,0,0,0,0,3,147,232
55,Married in a registered marriage,"Unemployed, looking for part-time work",9,18,47,37,0,0,0,0,0,0,41,153
55,Married in a registered marriage,Not in the labour force,227,308,1098,609,239,83,33,19,17,36,932,3595
55,Married in a registered marriage,Not stated,4,5,3,4,0,0,0,0,0,5,24,51
55,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
55,Married in a de facto marriage,"Employed, worked full-time",132,89,181,76,22,0,0,0,0,7,650,1166
55,Married in a de facto marriage,"Employed, worked part-time",57,43,91,58,18,6,0,0,0,3,147,419
55,Married in a de facto marriage,"Employed, away from work",13,0,9,6,3,0,0,0,0,0,23,56
55,Married in a de facto marriage,"Unemployed, looking for full-time work",7,3,0,6,0,0,0,0,0,0,28,45
55,Married in a de facto marriage,"Unemployed, looking for part-time work",4,3,5,3,0,4,0,0,0,0,9,22
55,Married in a de facto marriage,Not in the labour force,53,26,86,36,17,6,0,0,0,10,148,379
55,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,5,0
55,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
55,Not married,"Employed, worked full-time",480,233,493,252,78,15,4,0,0,14,1680,3252
55,Not married,"Employed, worked part-time",193,158,249,164,56,11,10,0,0,11,447,1294
55,Not married,"Employed, away from work",41,15,27,14,5,0,0,0,0,0,110,220
55,Not married,"Unemployed, looking for full-time work",37,23,24,24,4,4,0,0,0,3,186,299
55,Not married,"Unemployed, looking for part-time work",10,13,23,13,6,0,0,0,0,0,50,114
55,Not married,Not in the labour force,314,207,342,208,88,31,7,5,8,25,1000,2236
55,Not married,Not stated,0,0,0,3,0,3,0,0,0,0,19,26
55,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
56,Married in a registered marriage,"Employed, worked full-time",266,340,1270,686,231,38,11,3,0,24,4932,7802
56,Married in a registered marriage,"Employed, worked part-time",195,303,1316,730,238,52,12,0,4,24,917,3791
56,Married in a registered marriage,"Employed, away from work",19,27,106,64,18,3,3,0,0,5,241,483
56,Married in a registered marriage,"Unemployed, looking for full-time work",8,11,33,18,8,0,0,0,0,0,171,252
56,Married in a registered marriage,"Unemployed, looking for part-time work",13,23,50,23,8,0,0,0,0,0,45,169
56,Married in a registered marriage,Not in the labour force,234,338,1219,691,245,93,25,4,12,35,1018,3919
56,Married in a registered marriage,Not stated,0,6,10,3,3,0,0,0,0,6,20,49
56,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
56,Married in a de facto marriage,"Employed, worked full-time",122,55,118,67,21,4,0,0,0,0,623,1019
56,Married in a de facto marriage,"Employed, worked part-time",81,43,90,46,24,0,0,0,0,6,140,434
56,Married in a de facto marriage,"Employed, away from work",12,9,7,0,0,0,0,0,0,0,35,68
56,Married in a de facto marriage,"Unemployed, looking for full-time work",3,4,11,0,0,0,0,0,0,0,37,58
56,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,8,0,0,0,0,0,0,0,9,21
56,Married in a de facto marriage,Not in the labour force,54,48,70,40,26,10,0,0,0,0,207,466
56,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,8
56,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
56,Not married,"Employed, worked full-time",403,232,487,219,69,14,7,4,0,20,1530,2990
56,Not married,"Employed, worked part-time",185,135,270,125,40,11,0,3,0,9,469,1264
56,Not married,"Employed, away from work",43,13,28,20,3,4,0,0,0,5,108,216
56,Not married,"Unemployed, looking for full-time work",30,19,33,10,9,0,0,0,0,0,162,264
56,Not married,"Unemployed, looking for part-time work",10,18,25,5,5,0,0,0,0,0,49,121
56,Not married,Not in the labour force,346,211,370,195,99,39,19,3,8,17,1056,2370
56,Not married,Not stated,6,0,9,5,0,0,0,0,0,5,17,41
56,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
57,Married in a registered marriage,"Employed, worked full-time",199,319,1132,624,179,34,14,3,0,22,4841,7385
57,Married in a registered marriage,"Employed, worked part-time",130,268,1133,693,215,47,9,6,4,21,917,3443
57,Married in a registered marriage,"Employed, away from work",19,16,95,61,13,7,0,0,3,3,254,457
57,Married in a registered marriage,"Unemployed, looking for full-time work",11,6,29,15,8,3,0,0,0,0,172,245
57,Married in a registered marriage,"Unemployed, looking for part-time work",10,23,40,20,7,0,5,0,0,0,70,169
57,Married in a registered marriage,Not in the labour force,262,320,1177,711,231,74,27,11,3,30,1211,4051
57,Married in a registered marriage,Not stated,4,0,5,0,3,0,0,0,0,4,16,27
57,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
57,Married in a de facto marriage,"Employed, worked full-time",85,58,118,45,15,9,0,0,0,3,629,969
57,Married in a de facto marriage,"Employed, worked part-time",57,55,91,36,17,0,0,0,0,0,151,412
57,Married in a de facto marriage,"Employed, away from work",9,5,11,5,0,0,0,0,0,0,25,54
57,Married in a de facto marriage,"Unemployed, looking for full-time work",0,3,3,0,0,0,0,0,0,0,28,38
57,Married in a de facto marriage,"Unemployed, looking for part-time work",0,3,6,4,0,0,0,0,0,0,8,25
57,Married in a de facto marriage,Not in the labour force,61,48,77,30,17,8,4,0,0,3,177,422
57,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,5
57,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
57,Not married,"Employed, worked full-time",414,183,428,226,55,14,11,0,0,17,1465,2797
57,Not married,"Employed, worked part-time",172,131,239,139,50,13,8,0,0,3,443,1202
57,Not married,"Employed, away from work",21,16,40,15,0,7,0,0,0,3,91,189
57,Not married,"Unemployed, looking for full-time work",22,16,28,11,5,4,3,0,0,0,166,254
57,Not married,"Unemployed, looking for part-time work",18,13,27,14,3,4,0,0,0,0,47,124
57,Not married,Not in the labour force,325,236,356,217,86,38,11,9,0,25,1049,2357
57,Not married,Not stated,9,0,3,4,0,0,0,0,0,0,18,27
57,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
58,Married in a registered marriage,"Employed, worked full-time",181,315,978,498,158,28,5,4,8,25,4519,6728
58,Married in a registered marriage,"Employed, worked part-time",134,245,1000,640,192,46,16,5,6,22,966,3274
58,Married in a registered marriage,"Employed, away from work",18,28,87,51,16,9,0,0,0,7,240,465
58,Married in a registered marriage,"Unemployed, looking for full-time work",11,9,19,16,3,0,0,0,0,0,142,211
58,Married in a registered marriage,"Unemployed, looking for part-time work",7,12,47,19,8,0,0,0,0,0,62,164
58,Married in a registered marriage,Not in the labour force,240,379,1270,692,265,89,32,11,9,31,1317,4346
58,Married in a registered marriage,Not stated,0,0,8,3,7,0,3,0,0,0,15,32
58,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
58,Married in a de facto marriage,"Employed, worked full-time",74,46,119,45,20,0,0,0,0,8,559,866
58,Married in a de facto marriage,"Employed, worked part-time",31,31,72,35,9,0,0,0,0,0,170,355
58,Married in a de facto marriage,"Employed, away from work",3,9,6,11,3,0,0,0,0,0,27,58
58,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,3,0,4,0,0,0,0,0,30,43
58,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,6,0,0,0,0,0,0,0,5,17
58,Married in a de facto marriage,Not in the labour force,65,50,80,38,16,7,4,3,0,4,224,478
58,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,8
58,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
58,Not married,"Employed, worked full-time",316,213,409,203,58,22,5,0,0,15,1373,2607
58,Not married,"Employed, worked part-time",176,111,250,156,50,13,4,0,0,8,430,1207
58,Not married,"Employed, away from work",23,16,31,20,10,0,0,0,0,0,85,174
58,Not married,"Unemployed, looking for full-time work",22,13,32,14,9,0,0,0,0,0,181,270
58,Not married,"Unemployed, looking for part-time work",11,26,12,12,7,0,0,0,0,5,58,120
58,Not married,Not in the labour force,358,235,367,207,75,35,17,9,13,19,1193,2530
58,Not married,Not stated,0,0,0,3,0,0,0,0,0,0,10,31
58,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
59,Married in a registered marriage,"Employed, worked full-time",159,270,865,450,137,41,13,3,0,16,4279,6229
59,Married in a registered marriage,"Employed, worked part-time",143,210,874,574,173,43,8,5,0,15,1035,3086
59,Married in a registered marriage,"Employed, away from work",20,21,96,47,16,8,0,0,0,0,267,482
59,Married in a registered marriage,"Unemployed, looking for full-time work",7,7,25,14,9,0,0,0,0,0,155,215
59,Married in a registered marriage,"Unemployed, looking for part-time work",14,14,29,19,8,0,0,0,0,0,50,141
59,Married in a registered marriage,Not in the labour force,275,419,1262,769,294,95,29,17,11,41,1556,4763
59,Married in a registered marriage,Not stated,0,3,4,3,6,0,0,0,0,4,14,39
59,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
59,Married in a de facto marriage,"Employed, worked full-time",54,48,104,39,9,3,0,0,0,9,465,726
59,Married in a de facto marriage,"Employed, worked part-time",33,29,55,37,14,0,0,0,0,0,153,330
59,Married in a de facto marriage,"Employed, away from work",0,3,6,6,0,0,0,0,0,0,29,46
59,Married in a de facto marriage,"Unemployed, looking for full-time work",3,0,9,0,0,0,0,0,0,0,20,34
59,Married in a de facto marriage,"Unemployed, looking for part-time work",3,0,0,4,0,0,0,0,0,0,12,23
59,Married in a de facto marriage,Not in the labour force,74,55,82,38,15,3,3,0,0,9,206,476
59,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,8
59,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
59,Not married,"Employed, worked full-time",294,176,310,223,58,13,5,0,0,13,1272,2372
59,Not married,"Employed, worked part-time",150,113,209,121,31,17,3,0,0,13,439,1099
59,Not married,"Employed, away from work",17,9,33,4,3,0,0,0,0,4,94,169
59,Not married,"Unemployed, looking for full-time work",26,14,23,3,6,3,0,0,0,0,137,225
59,Not married,"Unemployed, looking for part-time work",17,17,24,11,7,3,0,0,0,0,33,101
59,Not married,Not in the labour force,352,248,393,247,117,39,18,3,7,23,1231,2681
59,Not married,Not stated,3,8,3,5,0,0,0,0,0,4,17,37
59,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
60,Married in a registered marriage,"Employed, worked full-time",135,232,748,409,114,33,6,8,0,14,3895,5597
60,Married in a registered marriage,"Employed, worked part-time",119,246,876,542,164,39,6,5,8,19,1050,3081
60,Married in a registered marriage,"Employed, away from work",17,21,65,36,8,4,0,0,0,5,224,382
60,Married in a registered marriage,"Unemployed, looking for full-time work",11,7,22,11,5,3,0,0,0,0,185,247
60,Married in a registered marriage,"Unemployed, looking for part-time work",7,10,35,15,0,3,0,0,0,0,85,165
60,Married in a registered marriage,Not in the labour force,283,465,1428,811,307,74,37,17,21,38,1853,5331
60,Married in a registered marriage,Not stated,0,0,8,3,0,3,0,0,0,3,21,45
60,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
60,Married in a de facto marriage,"Employed, worked full-time",51,33,76,51,16,0,0,0,0,7,437,678
60,Married in a de facto marriage,"Employed, worked part-time",36,32,82,33,14,0,0,0,0,0,161,358
60,Married in a de facto marriage,"Employed, away from work",0,0,3,6,0,0,0,0,0,0,26,36
60,Married in a de facto marriage,"Unemployed, looking for full-time work",7,4,4,0,0,0,0,0,0,0,28,38
60,Married in a de facto marriage,"Unemployed, looking for part-time work",0,6,0,5,0,0,0,0,0,0,12,26
60,Married in a de facto marriage,Not in the labour force,72,42,78,35,19,0,4,0,0,9,268,536
60,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3,13
60,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
60,Not married,"Employed, worked full-time",266,182,327,140,44,16,7,0,6,12,1160,2163
60,Not married,"Employed, worked part-time",141,107,240,134,46,13,3,4,3,12,476,1173
60,Not married,"Employed, away from work",26,12,38,26,4,0,0,0,0,5,101,216
60,Not married,"Unemployed, looking for full-time work",12,15,17,15,8,3,4,0,0,3,148,226
60,Not married,"Unemployed, looking for part-time work",17,16,20,6,11,4,0,0,0,0,48,112
60,Not married,Not in the labour force,350,284,401,232,119,49,16,3,4,26,1319,2810
60,Not married,Not stated,4,0,7,3,0,0,0,0,0,0,18,32
60,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
61,Married in a registered marriage,"Employed, worked full-time",115,191,617,348,124,29,6,5,4,10,3507,4952
61,Married in a registered marriage,"Employed, worked part-time",109,201,756,435,161,42,4,4,3,8,1107,2827
61,Married in a registered marriage,"Employed, away from work",13,15,69,46,10,4,0,0,0,0,184,342
61,Married in a registered marriage,"Unemployed, looking for full-time work",6,14,26,16,4,0,0,0,0,0,161,222
61,Married in a registered marriage,"Unemployed, looking for part-time work",9,13,31,21,6,3,0,0,0,0,91,174
61,Married in a registered marriage,Not in the labour force,325,434,1444,842,300,71,29,7,10,37,2105,5619
61,Married in a registered marriage,Not stated,6,3,5,4,6,0,0,0,0,3,18,51
61,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
61,Married in a de facto marriage,"Employed, worked full-time",46,33,50,33,7,0,0,0,0,0,387,552
61,Married in a de facto marriage,"Employed, worked part-time",24,18,50,24,10,3,0,0,0,3,157,291
61,Married in a de facto marriage,"Employed, away from work",5,0,4,4,0,0,0,0,0,0,24,47
61,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,3,0,0,0,0,0,0,31,35
61,Married in a de facto marriage,"Unemployed, looking for part-time work",0,4,3,4,0,0,0,0,0,0,6,18
61,Married in a de facto marriage,Not in the labour force,70,36,80,62,15,7,0,0,3,9,281,562
61,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,6,5
61,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
61,Not married,"Employed, worked full-time",220,148,314,171,51,11,6,0,4,14,1111,2053
61,Not married,"Employed, worked part-time",143,97,207,105,47,15,3,4,0,7,418,1041
61,Not married,"Employed, away from work",12,15,20,13,9,3,0,0,0,4,71,142
61,Not married,"Unemployed, looking for full-time work",23,8,15,8,0,0,0,0,0,0,132,191
61,Not married,"Unemployed, looking for part-time work",13,12,18,6,6,0,0,0,0,0,55,111
61,Not married,Not in the labour force,354,302,455,297,119,31,24,14,4,21,1370,2982
61,Not married,Not stated,4,3,6,3,0,0,0,0,0,0,28,43
61,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
62,Married in a registered marriage,"Employed, worked full-time",110,149,519,263,103,21,9,0,0,16,3160,4351
62,Married in a registered marriage,"Employed, worked part-time",90,160,727,418,138,36,4,8,3,14,1141,2754
62,Married in a registered marriage,"Employed, away from work",12,10,61,32,13,0,0,0,0,3,198,328
62,Married in a registered marriage,"Unemployed, looking for full-time work",7,6,18,10,7,0,0,0,0,4,143,193
62,Married in a registered marriage,"Unemployed, looking for part-time work",5,11,31,15,4,0,0,0,0,0,80,142
62,Married in a registered marriage,Not in the labour force,327,446,1521,938,311,108,33,13,17,36,2338,6073
62,Married in a registered marriage,Not stated,5,3,17,8,3,0,0,0,0,0,19,48
62,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
62,Married in a de facto marriage,"Employed, worked full-time",38,26,60,21,10,0,0,0,0,3,342,498
62,Married in a de facto marriage,"Employed, worked part-time",29,18,41,36,6,0,0,0,0,0,127,259
62,Married in a de facto marriage,"Employed, away from work",0,6,4,0,0,0,0,0,0,0,23,37
62,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,5,0,0,0,0,0,0,0,23,30
62,Married in a de facto marriage,"Unemployed, looking for part-time work",0,6,0,3,0,0,0,0,0,0,13,28
62,Married in a de facto marriage,Not in the labour force,71,39,86,51,17,8,6,0,0,3,283,570
62,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3,7
62,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
62,Not married,"Employed, worked full-time",173,121,262,136,46,6,4,0,0,10,968,1725
62,Not married,"Employed, worked part-time",138,105,195,100,36,15,0,0,4,3,417,1017
62,Not married,"Employed, away from work",11,13,12,5,4,0,0,0,0,0,82,135
62,Not married,"Unemployed, looking for full-time work",16,8,14,6,6,0,0,0,0,0,137,187
62,Not married,"Unemployed, looking for part-time work",14,13,11,12,6,0,0,0,0,0,53,107
62,Not married,Not in the labour force,359,320,557,302,127,66,20,11,8,26,1400,3201
62,Not married,Not stated,0,0,3,0,0,0,0,0,0,5,20,29
62,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
63,Married in a registered marriage,"Employed, worked full-time",96,117,419,233,108,26,0,0,0,22,2789,3806
63,Married in a registered marriage,"Employed, worked part-time",119,132,625,349,135,30,12,3,4,19,1102,2518
63,Married in a registered marriage,"Employed, away from work",7,19,51,33,13,0,0,0,0,4,181,308
63,Married in a registered marriage,"Unemployed, looking for full-time work",3,3,14,10,4,0,0,0,0,0,141,188
63,Married in a registered marriage,"Unemployed, looking for part-time work",4,5,26,9,0,0,0,0,0,0,83,131
63,Married in a registered marriage,Not in the labour force,314,449,1615,878,350,78,34,17,4,42,2633,6419
63,Married in a registered marriage,Not stated,4,3,11,9,0,0,0,0,0,0,14,49
63,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
63,Married in a de facto marriage,"Employed, worked full-time",26,26,43,24,4,0,0,0,0,0,315,441
63,Married in a de facto marriage,"Employed, worked part-time",24,15,44,24,0,0,0,0,0,6,127,244
63,Married in a de facto marriage,"Employed, away from work",3,0,9,0,0,0,0,0,0,0,22,33
63,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,4,0,3,0,0,0,0,0,28,33
63,Married in a de facto marriage,"Unemployed, looking for part-time work",5,0,0,0,0,0,0,0,0,0,18,22
63,Married in a de facto marriage,Not in the labour force,61,44,90,39,25,6,0,4,0,3,303,565
63,Married in a de facto marriage,Not stated,5,0,4,0,0,0,0,0,0,0,6,7
63,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
63,Not married,"Employed, worked full-time",167,106,226,141,35,11,4,0,0,8,802,1513
63,Not married,"Employed, worked part-time",123,91,247,113,29,13,6,0,0,11,393,1025
63,Not married,"Employed, away from work",16,11,26,13,7,0,0,0,0,6,61,135
63,Not married,"Unemployed, looking for full-time work",15,6,10,0,5,0,0,0,0,0,124,160
63,Not married,"Unemployed, looking for part-time work",12,10,15,8,7,4,0,0,0,0,54,109
63,Not married,Not in the labour force,386,270,577,331,125,48,15,7,11,29,1421,3219
63,Not married,Not stated,4,0,6,5,0,0,0,0,0,0,22,37
63,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
64,Married in a registered marriage,"Employed, worked full-time",75,93,309,185,55,17,0,0,0,10,2362,3106
64,Married in a registered marriage,"Employed, worked part-time",86,131,531,302,111,18,6,5,3,14,1084,2293
64,Married in a registered marriage,"Employed, away from work",11,13,51,25,11,5,0,0,0,6,171,279
64,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,14,12,6,0,0,0,0,0,139,176
64,Married in a registered marriage,"Unemployed, looking for part-time work",6,4,20,9,3,0,0,0,0,4,79,128
64,Married in a registered marriage,Not in the labour force,331,468,1739,985,332,106,32,10,11,45,2823,6881
64,Married in a registered marriage,Not stated,8,3,5,5,0,0,0,0,0,6,14,40
64,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
64,Married in a de facto marriage,"Employed, worked full-time",17,17,42,15,7,0,0,0,0,0,233,327
64,Married in a de facto marriage,"Employed, worked part-time",16,14,39,13,6,0,0,0,0,0,122,212
64,Married in a de facto marriage,"Employed, away from work",5,0,0,6,0,0,0,0,0,0,15,33
64,Married in a de facto marriage,"Unemployed, looking for full-time work",4,3,0,0,0,0,0,0,0,0,16,20
64,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,13,18
64,Married in a de facto marriage,Not in the labour force,68,42,93,46,16,5,3,0,0,3,273,548
64,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3,3
64,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
64,Not married,"Employed, worked full-time",120,101,172,97,37,8,0,0,0,14,692,1240
64,Not married,"Employed, worked part-time",94,91,176,104,41,18,5,0,0,3,363,887
64,Not married,"Employed, away from work",9,13,27,16,4,3,0,0,0,3,66,136
64,Not married,"Unemployed, looking for full-time work",8,11,12,9,6,0,0,0,0,0,115,160
64,Not married,"Unemployed, looking for part-time work",13,7,20,8,0,0,0,0,0,0,62,116
64,Not married,Not in the labour force,416,316,611,334,135,43,20,7,12,28,1579,3501
64,Not married,Not stated,3,0,6,3,0,0,0,0,0,3,8,28
64,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
65,Married in a registered marriage,"Employed, worked full-time",51,75,254,137,40,19,6,0,4,7,1741,2342
65,Married in a registered marriage,"Employed, worked part-time",58,102,418,292,69,27,5,3,0,14,962,1949
65,Married in a registered marriage,"Employed, away from work",6,11,43,22,7,6,3,0,0,4,151,257
65,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,3,0,0,0,0,0,0,0,37,43
65,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,8,9,0,0,0,0,0,0,53,73
65,Married in a registered marriage,Not in the labour force,358,477,1809,1107,371,120,28,8,9,63,3431,7770
65,Married in a registered marriage,Not stated,0,0,12,9,5,0,0,0,0,0,20,48
65,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
65,Married in a de facto marriage,"Employed, worked full-time",15,18,24,7,10,0,0,0,0,4,184,256
65,Married in a de facto marriage,"Employed, worked part-time",14,11,27,12,6,4,0,0,0,0,94,173
65,Married in a de facto marriage,"Employed, away from work",8,6,0,6,0,0,0,0,0,0,9,25
65,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,8,8
65,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,4,0,0,0,0,0,0,0,9,11
65,Married in a de facto marriage,Not in the labour force,58,49,101,60,24,10,5,0,0,7,358,661
65,Married in a de facto marriage,Not stated,0,0,4,0,0,0,0,0,0,0,5,9
65,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
65,Not married,"Employed, worked full-time",82,71,150,72,30,7,5,0,0,10,499,924
65,Not married,"Employed, worked part-time",72,72,155,74,37,10,4,0,0,4,312,743
65,Not married,"Employed, away from work",5,5,24,17,0,0,0,0,0,4,46,96
65,Not married,"Unemployed, looking for full-time work",0,0,0,3,0,0,0,0,0,0,20,28
65,Not married,"Unemployed, looking for part-time work",3,3,5,0,0,0,0,0,0,0,22,35
65,Not married,Not in the labour force,448,298,694,430,144,68,10,9,15,35,1769,3927
65,Not married,Not stated,3,4,5,0,0,0,0,0,0,4,18,36
65,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
66,Married in a registered marriage,"Employed, worked full-time",36,49,186,104,38,13,5,4,0,5,1357,1803
66,Married in a registered marriage,"Employed, worked part-time",46,72,358,220,66,19,8,3,5,11,866,1664
66,Married in a registered marriage,"Employed, away from work",4,7,36,21,7,0,0,0,0,3,133,208
66,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,8,0,0,0,0,0,0,0,22,28
66,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,10,6,0,0,0,0,0,0,34,52
66,Married in a registered marriage,Not in the labour force,364,486,1911,1034,359,110,42,13,6,47,3646,8017
66,Married in a registered marriage,Not stated,9,0,14,11,4,0,0,0,0,3,17,58
66,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,"Employed, worked full-time",10,7,21,10,5,0,0,0,0,0,142,191
66,Married in a de facto marriage,"Employed, worked part-time",23,11,25,4,4,0,0,0,0,0,102,176
66,Married in a de facto marriage,"Employed, away from work",0,3,0,3,0,0,0,0,0,0,15,22
66,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,3,3
66,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,4,5
66,Married in a de facto marriage,Not in the labour force,65,51,97,46,21,9,0,0,0,3,335,628
66,Married in a de facto marriage,Not stated,5,0,0,0,0,0,0,0,0,0,3,7
66,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
66,Not married,"Employed, worked full-time",73,58,123,59,18,3,5,0,0,3,397,743
66,Not married,"Employed, worked part-time",68,66,124,62,19,9,0,0,0,0,214,566
66,Not married,"Employed, away from work",9,3,13,13,3,0,0,0,0,4,45,94
66,Not married,"Unemployed, looking for full-time work",3,0,5,0,0,0,0,0,0,0,19,28
