AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,None,One,Two,Three,Four,Five,Six or more,Not applicable,Total
54,Married in a registered marriage,"Employed, away from work",15,32,110,55,25,10,5,320,572
54,Married in a registered marriage,"Unemployed, looking for full-time work",4,12,31,17,3,3,0,129,197
54,Married in a registered marriage,"Unemployed, looking for part-time work",9,3,21,9,4,0,0,26,73
54,Married in a registered marriage,Not in the labour force,217,278,875,479,225,67,35,867,3042
54,Married in a registered marriage,Not stated,0,3,18,14,5,3,0,21,62
54,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
54,Married in a de facto marriage,"Employed, worked full-time",62,38,93,47,13,8,0,455,720
54,Married in a de facto marriage,"Employed, worked part-time",28,30,43,14,6,0,0,91,217
54,Married in a de facto marriage,"Employed, away from work",5,3,13,6,0,0,0,32,56
54,Married in a de facto marriage,"Unemployed, looking for full-time work",3,7,0,0,0,0,0,25,30
54,Married in a de facto marriage,"Unemployed, looking for part-time work",0,3,0,3,0,0,0,5,11
54,Married in a de facto marriage,Not in the labour force,28,22,26,16,3,3,0,77,180
54,Married in a de facto marriage,Not stated,5,0,0,0,0,0,0,3,3
54,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
54,Not married,"Employed, worked full-time",311,167,322,174,39,13,4,1403,2432
54,Not married,"Employed, worked part-time",88,64,163,94,33,12,7,349,806
54,Not married,"Employed, away from work",22,14,23,11,3,0,0,97,164
54,Not married,"Unemployed, looking for full-time work",13,11,12,4,7,5,0,123,180
54,Not married,"Unemployed, looking for part-time work",3,5,13,8,5,0,0,31,61
54,Not married,Not in the labour force,194,130,236,129,66,16,12,715,1497
54,Not married,Not stated,4,0,5,0,0,0,0,15,27
54,Not married,Not applicable,0,0,0,0,0,0,0,0,0
55,Married in a registered marriage,"Employed, worked full-time",179,227,913,491,169,43,7,4505,6540
55,Married in a registered marriage,"Employed, worked part-time",111,168,813,496,154,33,19,740,2528
55,Married in a registered marriage,"Employed, away from work",23,20,94,50,17,3,0,269,475
55,Married in a registered marriage,"Unemployed, looking for full-time work",3,4,22,16,3,4,0,121,175
55,Married in a registered marriage,"Unemployed, looking for part-time work",9,8,14,12,3,3,0,47,97
55,Married in a registered marriage,Not in the labour force,210,268,1015,571,228,63,39,1042,3439
55,Married in a registered marriage,Not stated,3,6,10,8,3,0,0,28,60
55,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
55,Married in a de facto marriage,"Employed, worked full-time",61,25,65,31,8,3,0,390,589
55,Married in a de facto marriage,"Employed, worked part-time",21,14,36,20,5,3,0,102,207
55,Married in a de facto marriage,"Employed, away from work",0,0,6,3,0,0,0,27,38
55,Married in a de facto marriage,"Unemployed, looking for full-time work",3,0,3,0,0,0,0,22,29
55,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,3,3,0,0,0,3,7
55,Married in a de facto marriage,Not in the labour force,28,21,34,18,13,3,0,111,221
55,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
55,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
55,Not married,"Employed, worked full-time",254,155,346,169,59,9,4,1162,2160
55,Not married,"Employed, worked part-time",93,53,162,73,30,0,4,313,735
55,Not married,"Employed, away from work",24,17,24,14,3,0,0,105,190
55,Not married,"Unemployed, looking for full-time work",15,9,6,8,5,0,0,118,169
55,Not married,"Unemployed, looking for part-time work",8,9,14,4,0,3,0,30,67
55,Not married,Not in the labour force,195,149,290,161,56,28,19,735,1634
55,Not married,Not stated,3,0,3,5,0,0,0,12,28
55,Not married,Not applicable,0,0,0,0,0,0,0,0,0
56,Married in a registered marriage,"Employed, worked full-time",171,233,842,442,120,31,19,4243,6106
56,Married in a registered marriage,"Employed, worked part-time",113,157,767,433,151,31,18,837,2506
56,Married in a registered marriage,"Employed, away from work",17,16,95,48,28,13,3,242,463
56,Married in a registered marriage,"Unemployed, looking for full-time work",3,13,20,7,12,0,0,112,161
56,Married in a registered marriage,"Unemployed, looking for part-time work",4,6,20,12,4,0,0,40,85
56,Married in a registered marriage,Not in the labour force,201,269,1019,594,245,68,35,1197,3627
56,Married in a registered marriage,Not stated,9,7,14,6,3,0,0,21,63
56,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
56,Married in a de facto marriage,"Employed, worked full-time",49,27,64,32,7,4,0,386,569
56,Married in a de facto marriage,"Employed, worked part-time",34,14,38,12,4,0,0,86,192
56,Married in a de facto marriage,"Employed, away from work",4,0,4,0,0,0,0,33,39
56,Married in a de facto marriage,"Unemployed, looking for full-time work",4,0,3,3,0,0,0,16,24
56,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,7,3,0,0,0,4,15
56,Married in a de facto marriage,Not in the labour force,30,25,37,13,17,3,4,106,230
56,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,5,6
56,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
56,Not married,"Employed, worked full-time",227,149,310,153,53,10,4,1088,1998
56,Not married,"Employed, worked part-time",76,68,143,79,31,11,3,268,669
56,Not married,"Employed, away from work",19,13,23,13,3,3,0,81,161
56,Not married,"Unemployed, looking for full-time work",15,11,8,6,4,0,0,131,181
56,Not married,"Unemployed, looking for part-time work",14,14,10,4,0,0,3,28,67
56,Not married,Not in the labour force,191,163,286,177,73,34,17,764,1704
56,Not married,Not stated,0,3,3,0,3,0,0,14,22
56,Not married,Not applicable,0,0,0,0,0,0,0,0,0
57,Married in a registered marriage,"Employed, worked full-time",149,187,754,402,141,34,8,3951,5625
57,Married in a registered marriage,"Employed, worked part-time",129,157,685,386,130,22,12,802,2326
57,Married in a registered marriage,"Employed, away from work",20,18,99,66,20,11,11,242,481
57,Married in a registered marriage,"Unemployed, looking for full-time work",6,4,30,13,0,0,0,146,188
57,Married in a registered marriage,"Unemployed, looking for part-time work",6,5,24,14,5,0,0,37,84
57,Married in a registered marriage,Not in the labour force,267,275,1081,649,266,81,51,1287,3961
57,Married in a registered marriage,Not stated,3,4,23,9,3,3,0,26,73
57,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
57,Married in a de facto marriage,"Employed, worked full-time",35,28,56,17,12,3,0,329,485
57,Married in a de facto marriage,"Employed, worked part-time",13,18,32,15,11,0,0,78,165
57,Married in a de facto marriage,"Employed, away from work",3,3,7,3,0,0,0,28,45
57,Married in a de facto marriage,"Unemployed, looking for full-time work",4,0,0,0,0,0,0,13,18
57,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,7,8
57,Married in a de facto marriage,Not in the labour force,24,23,54,24,9,3,3,105,250
57,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,5
57,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
57,Not married,"Employed, worked full-time",191,110,297,140,42,4,3,1038,1837
57,Not married,"Employed, worked part-time",106,71,144,87,25,9,7,267,721
57,Not married,"Employed, away from work",16,15,20,17,4,0,0,65,141
57,Not married,"Unemployed, looking for full-time work",14,7,8,6,5,0,0,100,130
57,Not married,"Unemployed, looking for part-time work",10,6,6,6,4,0,0,37,74
57,Not married,Not in the labour force,208,130,321,183,67,26,22,766,1719
57,Not married,Not stated,3,0,0,0,0,0,0,19,32
57,Not married,Not applicable,0,0,0,0,0,0,0,0,0
58,Married in a registered marriage,"Employed, worked full-time",135,150,680,397,125,33,17,3694,5231
58,Married in a registered marriage,"Employed, worked part-time",92,156,699,396,125,53,21,883,2433
58,Married in a registered marriage,"Employed, away from work",14,14,87,60,21,3,6,251,464
58,Married in a registered marriage,"Unemployed, looking for full-time work",3,3,14,7,5,0,0,140,177
58,Married in a registered marriage,"Unemployed, looking for part-time work",0,4,23,9,3,0,0,51,96
58,Married in a registered marriage,Not in the labour force,296,302,1268,750,290,80,50,1644,4675
58,Married in a registered marriage,Not stated,4,0,15,17,4,0,0,25,71
58,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
58,Married in a de facto marriage,"Employed, worked full-time",30,23,43,19,7,3,0,327,445
58,Married in a de facto marriage,"Employed, worked part-time",24,13,36,19,7,0,0,79,189
58,Married in a de facto marriage,"Employed, away from work",3,0,4,4,0,0,0,17,32
58,Married in a de facto marriage,"Unemployed, looking for full-time work",0,5,3,0,0,0,0,9,12
58,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,3,0,4,0,3,11
58,Married in a de facto marriage,Not in the labour force,35,14,52,32,11,3,0,142,291
58,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,3
58,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
58,Not married,"Employed, worked full-time",197,139,302,142,33,19,8,976,1821
58,Not married,"Employed, worked part-time",88,66,160,87,29,16,5,303,756
58,Not married,"Employed, away from work",8,12,30,7,9,3,0,65,128
58,Not married,"Unemployed, looking for full-time work",12,9,3,7,5,3,0,106,149
58,Not married,"Unemployed, looking for part-time work",7,4,11,4,0,0,0,34,65
58,Not married,Not in the labour force,222,155,338,218,88,38,26,807,1892
58,Not married,Not stated,3,0,0,3,0,0,0,15,23
58,Not married,Not applicable,0,0,0,0,0,0,0,0,0
59,Married in a registered marriage,"Employed, worked full-time",144,152,619,358,127,28,15,3734,5173
59,Married in a registered marriage,"Employed, worked part-time",99,148,671,419,143,25,13,1010,2536
59,Married in a registered marriage,"Employed, away from work",13,12,87,55,24,7,3,221,419
59,Married in a registered marriage,"Unemployed, looking for full-time work",6,4,16,11,3,3,0,128,165
59,Married in a registered marriage,"Unemployed, looking for part-time work",3,8,17,13,3,0,0,51,95
59,Married in a registered marriage,Not in the labour force,315,365,1365,816,308,98,48,1858,5173
59,Married in a registered marriage,Not stated,7,4,28,15,8,0,0,26,82
59,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
59,Married in a de facto marriage,"Employed, worked full-time",28,15,38,29,3,0,0,278,394
59,Married in a de facto marriage,"Employed, worked part-time",19,13,28,22,11,3,0,80,180
59,Married in a de facto marriage,"Employed, away from work",0,0,4,0,0,0,0,18,25
59,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,3,4,0,0,0,14,23
59,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,9,10
59,Married in a de facto marriage,Not in the labour force,31,15,43,25,12,6,0,168,300
59,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,3
59,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
59,Not married,"Employed, worked full-time",170,98,280,129,45,17,5,941,1684
59,Not married,"Employed, worked part-time",101,73,158,86,33,10,3,288,758
59,Not married,"Employed, away from work",6,4,22,15,7,3,0,72,131
59,Not married,"Unemployed, looking for full-time work",6,8,15,3,0,0,0,118,147
59,Not married,"Unemployed, looking for part-time work",12,3,9,8,0,0,0,36,73
59,Not married,Not in the labour force,254,173,349,228,104,42,29,935,2122
59,Not married,Not stated,4,3,0,4,0,0,0,19,33
59,Not married,Not applicable,0,0,0,0,0,0,0,0,0
60,Married in a registered marriage,"Employed, worked full-time",89,115,404,251,105,26,10,2835,3843
60,Married in a registered marriage,"Employed, worked part-time",80,102,502,296,122,26,13,771,1914
60,Married in a registered marriage,"Employed, away from work",15,18,62,37,11,7,3,216,360
60,Married in a registered marriage,"Unemployed, looking for full-time work",0,7,11,10,0,0,3,97,138
60,Married in a registered marriage,"Unemployed, looking for part-time work",4,8,12,7,5,0,0,55,89
60,Married in a registered marriage,Not in the labour force,256,335,1205,738,277,80,42,1955,4890
60,Married in a registered marriage,Not stated,0,6,14,21,7,0,0,18,68
60,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
60,Married in a de facto marriage,"Employed, worked full-time",13,16,31,8,5,0,0,203,282
60,Married in a de facto marriage,"Employed, worked part-time",17,14,20,7,3,0,0,64,118
60,Married in a de facto marriage,"Employed, away from work",0,0,6,0,0,0,0,17,29
60,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,7,8
60,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,4,0,0,0,0,3,7
60,Married in a de facto marriage,Not in the labour force,27,23,36,27,7,7,0,118,240
60,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,5
60,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
60,Not married,"Employed, worked full-time",127,82,194,105,54,6,6,701,1288
60,Not married,"Employed, worked part-time",75,65,130,62,24,8,8,249,620
60,Not married,"Employed, away from work",15,9,18,15,6,0,0,38,100
60,Not married,"Unemployed, looking for full-time work",3,6,11,7,0,3,0,98,126
60,Not married,"Unemployed, looking for part-time work",4,6,8,4,0,0,0,30,56
60,Not married,Not in the labour force,229,133,376,223,98,29,29,854,1977
60,Not married,Not stated,0,0,0,0,0,0,0,17,18
60,Not married,Not applicable,0,0,0,0,0,0,0,0,0
61,Married in a registered marriage,"Employed, worked full-time",66,89,318,211,70,12,5,2265,3046
61,Married in a registered marriage,"Employed, worked part-time",63,92,411,257,96,20,11,792,1747
61,Married in a registered marriage,"Employed, away from work",9,9,44,22,4,0,3,187,278
61,Married in a registered marriage,"Unemployed, looking for full-time work",7,0,8,7,3,0,0,100,123
61,Married in a registered marriage,"Unemployed, looking for part-time work",3,5,9,3,0,0,0,51,77
61,Married in a registered marriage,Not in the labour force,265,288,1127,703,286,99,56,1955,4771
61,Married in a registered marriage,Not stated,0,3,16,10,3,0,0,21,54
61,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
61,Married in a de facto marriage,"Employed, worked full-time",10,10,18,12,6,3,0,159,217
61,Married in a de facto marriage,"Employed, worked part-time",10,10,24,12,6,0,3,63,121
61,Married in a de facto marriage,"Employed, away from work",4,0,0,0,0,0,0,8,15
61,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,3,9
61,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,3,3
61,Married in a de facto marriage,Not in the labour force,19,16,40,13,15,4,0,116,230
61,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,3,4
61,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
61,Not married,"Employed, worked full-time",106,59,152,96,24,3,7,593,1044
61,Not married,"Employed, worked part-time",65,49,123,82,30,3,0,238,588
61,Not married,"Employed, away from work",13,3,19,13,0,0,0,42,89
61,Not married,"Unemployed, looking for full-time work",8,4,10,3,0,0,0,80,103
61,Not married,"Unemployed, looking for part-time work",6,5,7,6,3,0,0,29,55
61,Not married,Not in the labour force,215,132,358,230,92,37,20,851,1936
61,Not married,Not stated,4,0,3,6,0,0,0,18,30
61,Not married,Not applicable,0,0,0,0,0,0,0,0,0
62,Married in a registered marriage,"Employed, worked full-time",55,63,202,142,58,12,11,1927,2477
62,Married in a registered marriage,"Employed, worked part-time",45,69,377,199,92,22,12,734,1547
62,Married in a registered marriage,"Employed, away from work",3,9,48,26,18,3,4,126,230
62,Married in a registered marriage,"Unemployed, looking for full-time work",0,3,14,4,8,0,0,93,117
62,Married in a registered marriage,"Unemployed, looking for part-time work",0,4,9,9,8,0,0,56,84
62,Married in a registered marriage,Not in the labour force,270,273,1138,742,344,101,68,1987,4922
62,Married in a registered marriage,Not stated,0,3,14,8,3,0,0,22,61
62,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
62,Married in a de facto marriage,"Employed, worked full-time",5,4,13,3,0,0,0,108,142
62,Married in a de facto marriage,"Employed, worked part-time",8,7,25,8,3,0,0,57,110
62,Married in a de facto marriage,"Employed, away from work",0,0,4,0,0,0,0,14,14
62,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,7,6
62,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,3,8
62,Married in a de facto marriage,Not in the labour force,19,8,37,28,8,3,0,111,212
62,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,3
62,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
62,Not married,"Employed, worked full-time",87,48,135,71,29,9,4,496,873
62,Not married,"Employed, worked part-time",66,45,101,68,19,5,8,191,500
62,Not married,"Employed, away from work",6,8,19,8,3,0,0,33,69
62,Not married,"Unemployed, looking for full-time work",4,0,3,3,0,0,0,100,114
62,Not married,"Unemployed, looking for part-time work",7,0,6,4,3,0,0,31,54
62,Not married,Not in the labour force,251,163,382,221,124,52,28,769,1981
62,Not married,Not stated,0,0,4,3,0,0,0,11,20
62,Not married,Not applicable,0,0,0,0,0,0,0,0,0
63,Married in a registered marriage,"Employed, worked full-time",40,49,170,99,51,5,4,1592,2011
63,Married in a registered marriage,"Employed, worked part-time",36,66,233,181,82,19,13,612,1237
63,Married in a registered marriage,"Employed, away from work",3,11,26,27,5,6,0,133,212
63,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,60,60
63,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,4,3,3,0,0,42,48
63,Married in a registered marriage,Not in the labour force,272,269,1098,740,311,110,53,1882,4738
63,Married in a registered marriage,Not stated,5,3,3,9,3,0,0,22,51
63,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
63,Married in a de facto marriage,"Employed, worked full-time",3,5,7,8,3,0,0,91,115
63,Married in a de facto marriage,"Employed, worked part-time",3,6,7,8,0,0,0,42,67
63,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,6,8
63,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,3,3
63,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,3
63,Married in a de facto marriage,Not in the labour force,20,9,29,24,9,0,4,92,186
63,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,3
63,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
63,Not married,"Employed, worked full-time",47,31,90,57,26,7,0,367,628
63,Not married,"Employed, worked part-time",47,21,78,38,24,6,4,162,380
63,Not married,"Employed, away from work",6,3,5,5,6,0,0,35,66
63,Not married,"Unemployed, looking for full-time work",0,4,3,0,0,0,0,31,40
63,Not married,"Unemployed, looking for part-time work",3,3,0,0,0,0,0,21,26
63,Not married,Not in the labour force,240,172,379,265,118,39,33,771,2020
63,Not married,Not stated,0,0,4,3,3,0,0,8,21
63,Not married,Not applicable,0,0,0,0,0,0,0,0,0
64,Married in a registered marriage,"Employed, worked full-time",27,47,117,77,34,12,8,1345,1671
64,Married in a registered marriage,"Employed, worked part-time",34,44,199,136,66,15,13,583,1104
64,Married in a registered marriage,"Employed, away from work",7,6,24,14,11,0,0,120,184
64,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,55,60
64,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,3,0,0,0,27,31
64,Married in a registered marriage,Not in the labour force,248,280,1099,753,349,116,73,2032,4960
64,Married in a registered marriage,Not stated,3,0,10,10,3,0,0,25,57
64,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
64,Married in a de facto marriage,"Employed, worked full-time",6,7,8,0,0,0,0,73,90
64,Married in a de facto marriage,"Employed, worked part-time",7,3,9,4,3,0,0,35,60
64,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,10,13
64,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,6,6
64,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,3,3
64,Married in a de facto marriage,Not in the labour force,19,17,27,16,8,3,3,107,207
64,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
64,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
64,Not married,"Employed, worked full-time",56,21,72,38,17,8,3,324,536
64,Not married,"Employed, worked part-time",32,24,72,48,16,6,5,175,377
64,Not married,"Employed, away from work",3,4,8,5,4,0,3,17,47
64,Not married,"Unemployed, looking for full-time work",0,0,3,0,0,0,0,41,46
64,Not married,"Unemployed, looking for part-time work",0,0,3,3,0,0,0,34,42
64,Not married,Not in the labour force,246,188,399,291,157,51,36,807,2169
64,Not married,Not stated,10,3,9,4,0,0,0,12,32
64,Not married,Not applicable,0,0,0,0,0,0,0,0,0
65,Married in a registered marriage,"Employed, worked full-time",16,17,85,64,37,11,4,822,1051
65,Married in a registered marriage,"Employed, worked part-time",19,29,144,99,47,16,11,464,827
65,Married in a registered marriage,"Employed, away from work",3,3,19,14,12,6,3,70,127
65,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,15,15
65,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,3,0,0,0,0,12,13
65,Married in a registered marriage,Not in the labour force,203,237,969,783,369,119,88,2168,4934
65,Married in a registered marriage,Not stated,0,3,7,9,3,3,0,29,55
65,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
65,Married in a de facto marriage,"Employed, worked full-time",3,4,6,3,0,0,0,60,74
65,Married in a de facto marriage,"Employed, worked part-time",5,3,3,4,0,0,0,28,43
65,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,3,6
65,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0
65,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,3
65,Married in a de facto marriage,Not in the labour force,14,11,31,18,12,4,3,99,194
65,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,3,3
65,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
65,Not married,"Employed, worked full-time",25,37,60,34,13,5,0,247,419
65,Not married,"Employed, worked part-time",34,10,60,42,21,4,0,121,304
65,Not married,"Employed, away from work",7,0,8,6,0,0,0,22,43
65,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,8,10
65,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,6,5
65,Not married,Not in the labour force,254,181,426,324,163,69,45,868,2327
65,Not married,Not stated,8,3,3,0,0,0,0,17,26
65,Not married,Not applicable,0,0,0,0,0,0,0,0,0
66,Married in a registered marriage,"Employed, worked full-time",17,11,43,46,23,9,3,670,820
66,Married in a registered marriage,"Employed, worked part-time",19,33,114,93,35,7,5,375,679
66,Married in a registered marriage,"Employed, away from work",8,9,12,16,5,0,0,63,106
66,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,11,8
66,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,11,10
66,Married in a registered marriage,Not in the labour force,216,255,954,773,388,145,76,2336,5135
66,Married in a registered marriage,Not stated,3,5,18,10,9,0,0,29,69
66,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,"Employed, worked full-time",3,0,0,0,0,0,0,45,50
66,Married in a de facto marriage,"Employed, worked part-time",3,0,0,5,3,0,0,15,32
66,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,7,7
66,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,Not in the labour force,15,12,21,11,11,3,3,102,181
66,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,3,3
66,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
66,Not married,"Employed, worked full-time",14,14,21,20,11,3,4,178,268
66,Not married,"Employed, worked part-time",26,19,59,34,11,4,5,117,274
66,Not married,"Employed, away from work",4,4,4,0,0,0,3,16,34
66,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,13,12
66,Not married,"Unemployed, looking for part-time work",0,0,3,0,3,3,0,3,16
66,Not married,Not in the labour force,251,148,416,341,174,74,60,866,2322
66,Not married,Not stated,3,3,4,5,7,0,0,18,38
66,Not married,Not applicable,0,0,0,0,0,0,0,0,0
67,Married in a registered marriage,"Employed, worked full-time",17,8,36,40,22,8,3,472,605
67,Married in a registered marriage,"Employed, worked part-time",25,13,94,59,34,18,8,362,610
67,Married in a registered marriage,"Employed, away from work",3,4,13,11,0,5,4,56,90
67,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,8,9
67,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,12,14
67,Married in a registered marriage,Not in the labour force,196,247,963,707,386,154,101,2337,5092
67,Married in a registered marriage,Not stated,0,0,13,10,7,3,0,26,66
67,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,"Employed, worked full-time",0,0,3,0,0,0,0,25,33
67,Married in a de facto marriage,"Employed, worked part-time",0,0,7,0,0,0,0,26,33
67,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,3
67,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,3,3
67,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,Not in the labour force,19,8,27,17,10,3,3,87,171
67,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,3,3
67,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
67,Not married,"Employed, worked full-time",13,13,24,23,10,5,0,127,213
67,Not married,"Employed, worked part-time",22,9,49,27,15,3,4,65,199
67,Not married,"Employed, away from work",5,0,3,3,3,3,3,10,36
67,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,4,3
67,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,4
67,Not married,Not in the labour force,261,180,428,345,184,65,56,862,2387
67,Not married,Not stated,4,0,5,4,8,0,0,24,37
67,Not married,Not applicable,0,0,0,0,0,0,0,0,0
68,Married in a registered marriage,"Employed, worked full-time",8,7,23,29,17,3,0,389,478
68,Married in a registered marriage,"Employed, worked part-time",19,22,67,56,27,12,8,297,506
68,Married in a registered marriage,"Employed, away from work",0,0,11,6,3,3,0,32,60
68,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,7,10
68,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,7,7
68,Married in a registered marriage,Not in the labour force,218,242,832,700,420,143,126,2352,5033
68,Married in a registered marriage,Not stated,4,0,10,9,5,0,0,22,58
68,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,"Employed, worked full-time",4,0,0,3,0,0,0,15,21
68,Married in a de facto marriage,"Employed, worked part-time",0,0,0,3,0,3,0,15,23
68,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,4,5
68,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Not in the labour force,4,10,15,20,8,4,0,84,154
68,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
68,Not married,"Employed, worked full-time",11,3,22,19,8,0,3,117,186
68,Not married,"Employed, worked part-time",8,9,25,27,13,7,3,82,179
68,Not married,"Employed, away from work",3,0,3,4,0,0,0,8,22
68,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0
68,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,3,7
68,Not married,Not in the labour force,263,175,439,347,221,69,94,831,2441
68,Not married,Not stated,0,0,5,4,6,0,3,15,34
68,Not married,Not applicable,0,0,0,0,0,0,0,0,0
69,Married in a registered marriage,"Employed, worked full-time",5,7,24,20,21,10,3,310,392
69,Married in a registered marriage,"Employed, worked part-time",11,3,60,45,31,6,3,280,441
69,Married in a registered marriage,"Employed, away from work",0,0,6,4,3,0,3,40,60
