Australian Bureau of Statistics

"2006 Census - Counting Persons, Place of Usual Residence"
"QALFP Non-School Qualification: Field of Study and LFSP Labour Force Status by AGEP Age (5 Year Groups), SEXP Sex, MDCP Social Marital Status and TISP Number of Children Ever Born by CITP Australian Citizenship and QALLP Non-School Qualification: Level of Education"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP Non-School Qualification: Level of Education","Bachelor Degree Level"

,"AGEP Age (5 Year Groups)","25-29 years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30-34 years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Other Education","Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,
,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not in the labour force",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Management and Commerce, nfd","Employed, worked full-time",0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,2185,709,50,12,5,0,0,0,0,0,685,18,0,0,0,0,0,0,0,1838,10,3,0,0,0,0,30,0,709,50,12,5,0,0,0,0,810,685,18,0,0,0,0,0,0,752,1838,10,3,0,0,0,0,30,2185,0,0,0,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,884,540,137,110,22,3,0,0,17,0,271,15,4,0,0,0,0,6,0,692,19,12,4,0,0,0,8,0,540,137,110,22,3,0,0,17,1815,271,15,4,0,0,0,0,6,503,692,19,12,4,0,0,0,8,884,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,173,55,87,43,9,0,0,0,0,0,43,11,0,0,0,0,0,0,0,133,9,7,0,0,0,0,3,0,55,87,43,9,0,0,0,0,44,43,11,0,0,0,0,0,0,27,133,9,7,0,0,0,0,3,173,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,77,61,212,226,38,4,0,0,0,0,23,17,9,3,0,0,0,0,0,47,25,10,0,0,0,0,0,0,61,212,226,38,4,0,0,0,67,23,17,9,3,0,0,0,0,23,47,25,10,0,0,0,0,0,77,
,"Employed, away from work",0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,91,36,43,19,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,36,43,19,0,0,0,0,0,40,21,9,0,0,0,0,0,0,25,64,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,34,26,91,53,8,0,0,0,4,0,5,3,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,26,91,53,8,0,0,0,4,66,5,3,0,0,0,0,0,0,12,29,3,0,0,0,0,0,0,34,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,64,6,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,34,3,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,15,3,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,34,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,
,"Not in the labour force",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,79,20,82,56,11,0,0,0,0,0,18,3,4,0,0,0,0,0,0,58,9,0,0,0,0,0,0,0,20,82,56,11,0,0,0,0,11,18,3,4,0,0,0,0,0,11,58,9,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,19,153,190,54,13,0,0,0,0,5,14,3,4,0,0,0,0,0,27,16,7,4,0,0,0,0,0,19,153,190,54,13,0,0,0,32,5,14,3,4,0,0,0,0,5,27,16,7,4,0,0,0,0,26,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Accounting","Employed, worked full-time",0,0,0,0,0,0,0,0,1133,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,2300,1385,160,55,4,0,0,0,9,0,881,16,3,0,0,0,0,3,0,2333,34,17,0,0,0,0,27,0,1385,160,55,4,0,0,0,9,1133,881,16,3,0,0,0,0,3,782,2333,34,17,0,0,0,0,27,2300,0,0,0,0,0,0,0,0,4145,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,1625,1333,498,472,78,11,5,0,17,0,539,36,22,8,0,0,0,3,0,1508,63,34,5,0,0,0,17,0,1333,498,472,78,11,5,0,17,4145,539,36,22,8,0,0,0,3,753,1508,63,34,5,0,0,0,17,1625,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,97,85,233,109,7,0,0,0,0,0,40,15,5,0,0,0,0,0,0,126,10,5,0,0,0,0,0,0,85,233,109,7,0,0,0,0,57,40,15,5,0,0,0,0,0,13,126,10,5,0,0,0,0,0,97,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,87,86,645,756,175,22,0,0,7,0,36,33,26,10,0,0,0,0,0,87,35,30,11,0,0,0,0,0,86,645,756,175,22,0,0,7,162,36,33,26,10,0,0,0,0,34,87,35,30,11,0,0,0,0,87,
,"Employed, away from work",0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,80,35,98,13,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,73,4,0,0,0,0,0,5,0,35,98,13,0,0,0,0,0,45,21,11,0,0,0,0,0,0,15,73,4,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,51,49,202,153,21,3,0,0,0,0,6,7,4,0,0,0,0,0,0,50,3,4,0,0,0,0,3,0,49,202,153,21,3,0,0,0,151,6,7,4,0,0,0,0,0,17,50,3,4,0,0,0,0,3,51,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,9,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,4,9,10,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,57,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,
,"Not in the labour force",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,61,30,169,60,9,0,0,0,0,0,7,8,9,0,0,0,0,0,0,55,5,6,3,0,0,0,0,0,30,169,60,9,0,0,0,0,9,7,8,9,0,0,0,0,0,3,55,5,6,3,0,0,0,0,61,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,48,44,323,499,139,22,0,0,3,0,4,18,14,3,0,0,0,0,0,30,17,19,0,0,0,0,0,0,44,323,499,139,22,0,0,3,37,4,18,14,3,0,0,0,0,8,30,17,19,0,0,0,0,0,48,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Business and Management","Employed, worked full-time",0,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,2806,1592,143,43,6,0,0,0,19,0,1647,27,7,0,0,0,0,5,0,3361,35,4,0,0,0,0,52,0,1592,143,43,6,0,0,0,19,1276,1647,27,7,0,0,0,0,5,1071,3361,35,4,0,0,0,0,52,2806,0,0,0,0,0,0,0,0,2985,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,1381,1230,373,278,42,3,0,0,5,0,723,57,30,0,0,0,0,5,0,1536,57,27,3,0,0,0,13,0,1230,373,278,42,3,0,0,5,2985,723,57,30,0,0,0,0,5,849,1536,57,27,3,0,0,0,13,1381,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,294,161,246,87,11,3,0,0,3,0,119,24,3,0,0,0,0,0,0,327,16,6,0,0,0,0,5,0,161,246,87,11,3,0,0,3,70,119,24,3,0,0,0,0,0,64,327,16,6,0,0,0,0,5,294,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,142,127,536,563,110,11,0,0,5,0,70,45,23,3,0,0,0,0,0,143,33,32,7,3,0,0,0,0,127,536,563,110,11,0,0,5,142,70,45,23,3,0,0,0,0,70,143,33,32,7,3,0,0,0,142,
,"Employed, away from work",0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,143,73,98,26,3,0,0,0,4,0,61,10,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,73,98,26,3,0,0,0,4,61,61,10,0,0,0,0,0,0,43,124,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,57,60,217,105,22,3,0,0,0,0,27,12,5,0,0,0,0,0,0,63,8,4,0,0,0,0,0,0,60,217,105,22,3,0,0,0,113,27,12,5,0,0,0,0,0,27,63,8,4,0,0,0,0,0,57,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,90,12,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,12,0,3,0,0,0,0,0,9,13,0,0,0,0,0,0,0,11,72,0,0,0,0,0,0,3,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,54,8,8,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,32,3,3,0,0,0,0,0,0,8,8,6,0,0,0,0,0,35,8,0,0,0,0,0,0,0,11,32,3,3,0,0,0,0,0,54,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,
,"Not in the labour force",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,128,46,206,105,21,3,0,0,3,0,23,30,18,0,0,0,0,0,0,107,21,8,4,0,0,0,0,0,46,206,105,21,3,0,0,3,12,23,30,18,0,0,0,0,0,6,107,21,8,4,0,0,0,0,128,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,84,49,384,423,122,22,0,0,4,0,10,46,18,3,0,0,0,0,0,61,23,17,10,3,0,0,0,0,49,384,423,122,22,0,0,4,46,10,46,18,3,0,0,0,0,3,61,23,17,10,3,0,0,0,84,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sales and Marketing","Employed, worked full-time",0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,1133,762,39,17,0,0,0,0,6,0,868,8,0,0,0,0,0,8,0,1634,16,0,0,0,0,0,24,0,762,39,17,0,0,0,0,6,440,868,8,0,0,0,0,0,8,409,1634,16,0,0,0,0,0,24,1133,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,514,561,138,71,11,0,0,0,5,0,325,15,3,0,0,0,0,3,0,696,18,15,3,0,0,0,7,0,561,138,71,11,0,0,0,5,978,325,15,3,0,0,0,0,3,339,696,18,15,3,0,0,0,7,514,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,102,59,75,34,8,0,0,0,0,0,44,5,0,0,0,0,0,0,0,147,6,0,0,0,0,0,0,0,59,75,34,8,0,0,0,0,20,44,5,0,0,0,0,0,0,29,147,6,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,53,44,238,183,45,5,0,0,4,0,26,8,4,3,0,0,0,0,0,63,11,4,0,0,0,0,0,0,44,238,183,45,5,0,0,4,35,26,8,4,3,0,0,0,0,20,63,11,4,0,0,0,0,0,53,
,"Employed, away from work",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,47,26,45,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,3,0,26,45,4,0,0,0,0,0,18,27,0,0,0,0,0,0,0,15,82,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,11,19,74,40,9,0,0,0,0,0,13,4,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,19,74,40,9,0,0,0,0,44,13,4,3,0,0,0,0,0,15,18,0,0,0,0,0,0,0,11,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,8,35,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,8,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,25,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,
,"Not in the labour force",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,34,27,78,43,8,3,0,0,0,0,14,9,7,0,0,0,0,0,0,37,3,5,0,0,0,0,0,0,27,78,43,8,3,0,0,0,9,14,9,7,0,0,0,0,0,7,37,3,5,0,0,0,0,0,34,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,23,202,168,27,17,3,0,0,0,11,14,5,0,0,0,0,0,0,17,5,13,0,3,0,0,0,0,23,202,168,27,17,3,0,0,11,11,14,5,0,0,0,0,0,3,17,5,13,0,3,0,0,0,19,
