AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
54,Married in a registered marriage,Clerical and Administrative Workers,231,257,1312,730,183,41,10,7,0,17,680,3476
54,Married in a registered marriage,Sales Workers,55,91,415,221,60,10,3,0,0,16,499,1378
54,Married in a registered marriage,Machinery Operators And Drivers,13,28,85,38,7,0,0,0,0,4,954,1139
54,Married in a registered marriage,Labourers,37,120,316,152,53,15,4,0,0,6,628,1336
54,Married in a registered marriage,Inadequately described,3,5,33,14,3,0,0,0,0,0,63,126
54,Married in a registered marriage,Not stated,7,4,14,8,7,0,0,0,0,0,30,70
54,Married in a registered marriage,Not applicable,213,327,1138,623,241,102,34,20,17,38,1010,3752
54,Married in a de facto marriage,Managers,48,14,38,19,11,0,0,0,0,0,159,279
54,Married in a de facto marriage,Professionals,26,15,11,9,4,0,0,0,0,0,98,164
54,Married in a de facto marriage,Technicians and Trades Workers,8,0,8,5,4,0,0,0,0,0,86,114
54,Married in a de facto marriage,Community and Personal Service Workers,13,15,42,13,5,4,0,0,0,0,55,147
54,Married in a de facto marriage,Clerical and Administrative Workers,80,53,127,53,15,5,0,0,0,0,116,446
54,Married in a de facto marriage,Sales Workers,20,22,35,16,8,0,0,0,0,0,91,196
54,Married in a de facto marriage,Machinery Operators And Drivers,7,5,8,0,0,0,0,0,0,0,143,164
54,Married in a de facto marriage,Labourers,10,14,33,16,5,0,0,0,0,0,91,181
54,Married in a de facto marriage,Inadequately described,5,0,8,4,0,0,0,0,0,0,12,26
54,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,3,3
54,Married in a de facto marriage,Not applicable,66,42,90,45,27,6,0,0,0,0,173,464
54,Not married,Managers,84,47,79,52,23,5,0,0,0,0,343,625
54,Not married,Professionals,91,31,52,26,6,0,0,0,0,0,220,426
54,Not married,Technicians and Trades Workers,20,14,32,9,0,0,0,0,0,0,229,309
54,Not married,Community and Personal Service Workers,60,27,61,51,18,6,6,0,0,3,146,377
54,Not married,Clerical and Administrative Workers,339,137,346,149,32,4,0,0,0,15,278,1304
54,Not married,Sales Workers,68,59,104,54,28,9,6,0,0,3,210,539
54,Not married,Machinery Operators And Drivers,19,13,23,12,4,0,0,0,0,0,388,461
54,Not married,Labourers,72,66,97,46,23,7,5,4,0,3,291,615
54,Not married,Inadequately described,6,0,8,4,0,0,0,0,0,0,38,63
54,Not married,Not stated,4,0,3,3,0,0,0,0,0,0,16,29
54,Not married,Not applicable,354,228,362,192,99,37,16,8,3,22,1154,2473
55,Married in a registered marriage,Managers,67,98,350,227,71,9,5,0,5,4,1643,2479
55,Married in a registered marriage,Professionals,49,64,192,87,30,5,3,0,0,3,702,1133
55,Married in a registered marriage,Technicians and Trades Workers,20,31,90,59,15,5,0,0,0,0,615,829
55,Married in a registered marriage,Community and Personal Service Workers,35,66,237,178,57,17,3,0,3,4,311,903
55,Married in a registered marriage,Clerical and Administrative Workers,204,279,1294,659,170,40,7,3,0,12,741,3414
55,Married in a registered marriage,Sales Workers,62,71,378,211,59,11,4,0,0,11,538,1356
55,Married in a registered marriage,Machinery Operators And Drivers,8,18,81,39,12,3,0,0,0,4,901,1069
55,Married in a registered marriage,Labourers,51,84,313,152,51,18,9,5,0,9,626,1316
55,Married in a registered marriage,Inadequately described,6,8,25,12,0,0,0,0,0,0,75,128
55,Married in a registered marriage,Not stated,5,0,9,8,5,0,0,0,0,0,44,82
55,Married in a registered marriage,Not applicable,247,343,1180,663,252,93,32,19,15,43,1141,4023
55,Married in a de facto marriage,Managers,31,18,33,27,0,0,0,0,0,5,192,310
55,Married in a de facto marriage,Professionals,30,12,21,8,9,3,0,0,0,0,113,183
55,Married in a de facto marriage,Technicians and Trades Workers,10,10,7,7,0,3,0,0,0,0,78,118
55,Married in a de facto marriage,Community and Personal Service Workers,15,12,16,14,10,0,0,0,0,3,55,123
55,Married in a de facto marriage,Clerical and Administrative Workers,69,49,117,42,12,0,0,0,0,4,106,393
55,Married in a de facto marriage,Sales Workers,27,15,40,28,3,0,0,0,0,0,76,192
55,Married in a de facto marriage,Machinery Operators And Drivers,5,5,7,3,6,0,0,0,0,0,97,119
55,Married in a de facto marriage,Labourers,15,14,26,13,12,0,0,0,0,0,92,168
55,Married in a de facto marriage,Inadequately described,5,0,4,0,0,0,0,0,0,0,12,24
55,Married in a de facto marriage,Not stated,0,5,0,0,0,0,0,0,0,0,0,6
55,Married in a de facto marriage,Not applicable,62,33,90,45,17,8,0,3,0,10,185,452
55,Not married,Managers,68,47,78,36,14,0,0,0,0,0,334,580
55,Not married,Professionals,70,27,60,27,10,0,0,0,0,5,241,443
55,Not married,Technicians and Trades Workers,32,10,30,19,7,0,0,0,0,0,226,333
55,Not married,Community and Personal Service Workers,59,61,68,54,20,7,0,0,0,5,142,409
55,Not married,Clerical and Administrative Workers,303,137,317,146,47,8,5,0,0,9,291,1268
55,Not married,Sales Workers,73,53,104,66,16,3,0,0,0,3,201,530
55,Not married,Machinery Operators And Drivers,22,8,16,7,0,0,0,0,0,0,426,486
55,Not married,Labourers,64,58,82,58,20,5,6,0,0,0,317,622
55,Not married,Inadequately described,3,0,7,3,0,0,0,0,0,0,39,61
55,Not married,Not stated,3,0,3,3,0,0,0,0,0,0,19,41
55,Not married,Not applicable,365,245,389,244,99,35,11,10,8,28,1249,2677
56,Married in a registered marriage,Managers,58,64,322,201,73,10,3,0,0,0,1604,2341
56,Married in a registered marriage,Professionals,53,73,165,78,33,0,0,0,0,6,645,1058
56,Married in a registered marriage,Technicians and Trades Workers,13,39,99,49,16,9,0,0,0,0,619,836
56,Married in a registered marriage,Community and Personal Service Workers,34,51,224,134,55,11,4,0,0,6,313,833
56,Married in a registered marriage,Clerical and Administrative Workers,208,243,1130,613,172,41,12,0,0,18,687,3126
56,Married in a registered marriage,Sales Workers,47,76,358,174,63,14,7,0,0,10,563,1318
56,Married in a registered marriage,Machinery Operators And Drivers,10,21,56,43,8,0,0,0,0,3,918,1057
56,Married in a registered marriage,Labourers,54,87,291,155,42,16,0,6,0,3,637,1290
56,Married in a registered marriage,Inadequately described,7,12,30,19,5,0,0,0,0,0,71,146
56,Married in a registered marriage,Not stated,4,4,15,8,3,0,0,0,0,0,27,62
56,Married in a registered marriage,Not applicable,259,372,1312,738,262,98,30,4,12,42,1260,4392
56,Married in a de facto marriage,Managers,27,14,29,12,10,0,0,0,0,0,187,278
56,Married in a de facto marriage,Professionals,20,4,18,4,6,0,0,0,0,0,92,153
56,Married in a de facto marriage,Technicians and Trades Workers,10,4,6,5,3,0,0,0,0,0,88,123
56,Married in a de facto marriage,Community and Personal Service Workers,15,5,21,12,9,0,0,0,0,0,52,111
56,Married in a de facto marriage,Clerical and Administrative Workers,90,34,78,41,13,0,0,0,0,3,86,353
56,Married in a de facto marriage,Sales Workers,24,16,25,20,10,0,0,0,0,0,73,163
56,Married in a de facto marriage,Machinery Operators And Drivers,4,0,4,0,0,0,0,0,0,0,138,152
56,Married in a de facto marriage,Labourers,15,23,28,13,3,0,0,0,0,6,84,166
56,Married in a de facto marriage,Inadequately described,0,0,4,0,0,0,0,0,0,0,5,14
56,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,15
56,Married in a de facto marriage,Not applicable,68,52,84,51,33,10,0,0,0,4,255,549
56,Not married,Managers,76,48,74,42,15,0,0,0,0,0,332,587
56,Not married,Professionals,65,29,59,21,3,5,0,0,0,5,188,380
56,Not married,Technicians and Trades Workers,26,15,24,9,6,0,0,0,0,0,215,303
56,Not married,Community and Personal Service Workers,41,34,88,44,15,8,0,0,0,3,129,366
56,Not married,Clerical and Administrative Workers,267,137,288,126,32,9,3,0,0,9,266,1139
56,Not married,Sales Workers,68,48,121,49,12,3,5,0,0,3,198,514
56,Not married,Machinery Operators And Drivers,24,8,31,5,0,0,0,0,0,3,433,493
56,Not married,Labourers,62,57,88,65,22,8,0,0,0,3,293,590
56,Not married,Inadequately described,4,3,3,6,4,0,0,0,0,0,42,59
56,Not married,Not stated,6,4,4,6,0,0,0,0,0,3,21,41
56,Not married,Not applicable,393,253,436,215,112,36,27,5,8,27,1291,2791
57,Married in a registered marriage,Managers,36,60,281,178,71,24,3,0,0,5,1571,2238
57,Married in a registered marriage,Professionals,29,31,151,63,19,3,0,0,0,9,629,939
57,Married in a registered marriage,Technicians and Trades Workers,10,30,81,46,11,0,0,0,0,3,625,812
57,Married in a registered marriage,Community and Personal Service Workers,27,49,226,130,49,7,3,0,0,0,318,811
57,Married in a registered marriage,Clerical and Administrative Workers,147,227,974,595,151,27,6,5,0,9,678,2819
57,Married in a registered marriage,Sales Workers,46,78,315,178,56,9,5,0,0,4,547,1238
57,Married in a registered marriage,Machinery Operators And Drivers,5,28,51,27,8,0,0,0,0,4,901,1020
57,Married in a registered marriage,Labourers,38,94,255,145,36,19,3,0,0,9,634,1240
57,Married in a registered marriage,Inadequately described,0,14,22,9,0,0,0,0,0,5,63,117
57,Married in a registered marriage,Not stated,3,3,10,11,4,0,0,0,0,0,34,65
57,Married in a registered marriage,Not applicable,282,349,1248,748,247,79,31,14,3,33,1469,4498
57,Married in a de facto marriage,Managers,28,14,15,19,3,0,0,0,0,0,169,246
57,Married in a de facto marriage,Professionals,17,3,18,0,0,0,0,0,0,0,96,150
57,Married in a de facto marriage,Technicians and Trades Workers,9,7,11,9,0,0,0,0,0,0,89,119
57,Married in a de facto marriage,Community and Personal Service Workers,6,6,24,4,5,0,0,0,0,0,52,100
57,Married in a de facto marriage,Clerical and Administrative Workers,60,43,92,27,8,0,0,0,0,3,111,344
57,Married in a de facto marriage,Sales Workers,17,25,35,14,3,0,0,0,0,0,75,173
57,Married in a de facto marriage,Machinery Operators And Drivers,0,3,4,0,3,0,0,0,0,0,103,117
57,Married in a de facto marriage,Labourers,13,13,18,11,3,0,0,0,0,0,88,153
57,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,15,19
57,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,3,3,8
57,Married in a de facto marriage,Not applicable,64,53,85,33,22,10,4,0,0,5,214,491
57,Not married,Managers,54,30,73,36,6,0,0,0,0,0,343,545
57,Not married,Professionals,55,30,40,21,7,0,0,0,0,0,185,337
57,Not married,Technicians and Trades Workers,22,10,24,9,3,0,0,0,0,4,217,288
57,Not married,Community and Personal Service Workers,48,38,74,45,13,4,3,0,0,0,107,341
57,Not married,Clerical and Administrative Workers,252,117,261,150,32,7,0,0,0,13,254,1078
57,Not married,Sales Workers,73,39,113,59,25,0,3,0,0,0,194,504
57,Not married,Machinery Operators And Drivers,24,8,12,5,4,0,0,0,0,0,359,419
57,Not married,Labourers,57,56,99,41,19,9,4,0,0,0,303,593
57,Not married,Inadequately described,11,0,9,5,0,0,0,0,0,0,32,58
57,Not married,Not stated,0,0,6,0,0,0,0,0,0,0,13,18
57,Not married,Not applicable,370,267,414,245,94,45,16,9,4,27,1279,2767
58,Married in a registered marriage,Managers,30,67,231,162,46,5,3,0,0,5,1484,2033
58,Married in a registered marriage,Professionals,37,41,113,49,10,7,3,0,0,0,565,823
58,Married in a registered marriage,Technicians and Trades Workers,11,30,83,54,16,0,0,0,0,0,564,751
58,Married in a registered marriage,Community and Personal Service Workers,30,43,185,107,42,15,0,0,0,3,300,734
58,Married in a registered marriage,Clerical and Administrative Workers,143,220,826,470,130,35,7,5,8,23,703,2570
58,Married in a registered marriage,Sales Workers,38,77,283,163,50,9,0,0,0,13,482,1127
58,Married in a registered marriage,Machinery Operators And Drivers,10,33,70,21,14,0,0,0,0,0,866,1018
58,Married in a registered marriage,Labourers,35,77,253,151,50,6,0,0,0,5,664,1248
58,Married in a registered marriage,Inadequately described,4,3,11,14,0,0,0,0,0,0,70,104
58,Married in a registered marriage,Not stated,0,5,11,5,0,0,0,0,0,4,29,58
58,Married in a registered marriage,Not applicable,259,407,1353,736,278,94,36,11,13,32,1534,4759
58,Married in a de facto marriage,Managers,18,12,33,14,8,0,0,0,0,0,188,266
58,Married in a de facto marriage,Professionals,15,6,14,0,0,0,0,0,0,0,98,139
58,Married in a de facto marriage,Technicians and Trades Workers,4,4,13,5,3,0,0,0,0,0,75,101
58,Married in a de facto marriage,Community and Personal Service Workers,15,4,12,14,0,0,0,0,0,0,46,91
58,Married in a de facto marriage,Clerical and Administrative Workers,38,26,68,32,11,0,0,0,0,0,74,256
58,Married in a de facto marriage,Sales Workers,16,7,20,11,3,5,0,0,0,3,70,134
58,Married in a de facto marriage,Machinery Operators And Drivers,5,3,3,0,0,0,0,0,0,0,106,122
58,Married in a de facto marriage,Labourers,10,15,24,10,10,0,0,0,0,0,82,151
58,Married in a de facto marriage,Inadequately described,0,0,6,0,0,0,0,0,0,0,12,19
58,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,6,10
58,Married in a de facto marriage,Not applicable,65,56,86,37,17,5,4,3,0,10,266,550
58,Not married,Managers,48,34,81,32,17,0,0,0,0,0,303,516
58,Not married,Professionals,47,29,55,21,7,4,7,0,0,5,186,353
58,Not married,Technicians and Trades Workers,18,10,34,7,7,0,0,0,0,0,193,268
58,Not married,Community and Personal Service Workers,35,37,68,47,13,5,0,0,0,0,111,318
58,Not married,Clerical and Administrative Workers,232,121,255,136,33,9,0,0,0,9,256,1057
58,Not married,Sales Workers,44,51,88,57,9,5,4,0,0,0,197,455
58,Not married,Machinery Operators And Drivers,12,6,19,13,3,0,0,0,0,0,325,390
58,Not married,Labourers,48,49,88,56,23,12,0,0,0,7,268,550
58,Not married,Inadequately described,7,3,0,0,0,0,0,0,0,0,30,50
58,Not married,Not stated,5,6,6,0,0,0,0,0,0,0,17,37
58,Not married,Not applicable,396,279,409,234,82,43,20,9,13,26,1441,2950
59,Married in a registered marriage,Managers,47,87,218,136,50,15,0,3,0,0,1441,1994
59,Married in a registered marriage,Professionals,21,39,120,48,19,5,0,4,0,3,516,773
59,Married in a registered marriage,Technicians and Trades Workers,12,17,65,46,13,0,0,0,0,0,589,741
59,Married in a registered marriage,Community and Personal Service Workers,26,44,157,89,30,6,5,0,0,3,228,591
59,Married in a registered marriage,Clerical and Administrative Workers,132,165,781,418,117,33,9,0,0,16,663,2333
59,Married in a registered marriage,Sales Workers,37,61,214,154,35,10,0,0,0,6,478,996
59,Married in a registered marriage,Machinery Operators And Drivers,7,18,52,35,9,0,0,0,0,0,902,1028
59,Married in a registered marriage,Labourers,33,71,194,134,46,12,10,0,0,5,663,1166
59,Married in a registered marriage,Inadequately described,3,0,14,9,5,0,0,0,0,0,73,110
59,Married in a registered marriage,Not stated,3,0,10,9,4,0,0,0,0,0,31,62
59,Married in a registered marriage,Not applicable,297,445,1329,806,309,98,28,17,9,51,1780,5163
59,Married in a de facto marriage,Managers,14,11,27,11,3,0,0,0,0,0,140,205
59,Married in a de facto marriage,Professionals,9,6,11,7,5,0,0,0,0,0,85,120
59,Married in a de facto marriage,Technicians and Trades Workers,6,0,6,4,0,0,0,0,0,0,73,81
59,Married in a de facto marriage,Community and Personal Service Workers,0,5,14,9,8,4,0,0,0,0,28,73
59,Married in a de facto marriage,Clerical and Administrative Workers,46,33,58,23,9,3,0,0,0,0,65,238
59,Married in a de facto marriage,Sales Workers,9,7,22,19,4,0,0,0,0,0,53,117
59,Married in a de facto marriage,Machinery Operators And Drivers,0,0,3,0,0,0,0,0,0,4,101,120
59,Married in a de facto marriage,Labourers,10,9,19,3,3,0,0,0,0,0,85,133
59,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,7,11
59,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,4,8
59,Married in a de facto marriage,Not applicable,80,57,89,40,21,3,3,0,0,4,240,539
59,Not married,Managers,54,32,45,38,11,6,0,0,0,7,301,491
59,Not married,Professionals,43,22,43,28,4,6,0,0,5,5,158,304
59,Not married,Technicians and Trades Workers,21,9,27,7,4,0,0,0,0,0,180,255
59,Not married,Community and Personal Service Workers,32,35,57,28,11,5,0,0,0,3,119,302
59,Not married,Clerical and Administrative Workers,204,96,194,131,27,7,0,0,0,13,236,917
59,Not married,Sales Workers,39,34,64,42,16,3,0,0,0,0,179,379
59,Not married,Machinery Operators And Drivers,13,11,16,7,6,0,0,0,0,0,339,391
59,Not married,Labourers,54,55,93,58,12,3,0,0,0,0,260,535
59,Not married,Inadequately described,3,0,4,5,0,0,0,0,0,0,19,38
59,Not married,Not stated,3,0,9,3,0,0,0,0,0,0,20,36
59,Not married,Not applicable,391,287,443,263,129,41,16,3,10,25,1427,3041
60,Married in a registered marriage,Managers,32,68,195,149,46,12,0,6,0,3,1293,1798
60,Married in a registered marriage,Professionals,22,43,99,59,9,0,0,0,0,7,498,739
60,Married in a registered marriage,Technicians and Trades Workers,11,23,58,34,16,4,0,0,0,0,538,690
60,Married in a registered marriage,Community and Personal Service Workers,14,32,139,86,30,7,0,0,0,0,214,535
60,Married in a registered marriage,Clerical and Administrative Workers,108,165,707,380,111,30,0,0,0,7,590,2109
60,Married in a registered marriage,Sales Workers,31,70,217,135,27,3,3,0,0,5,414,910
60,Married in a registered marriage,Machinery Operators And Drivers,8,15,43,24,7,4,0,0,0,0,896,996
60,Married in a registered marriage,Labourers,27,79,207,117,37,11,4,3,0,8,622,1113
60,Married in a registered marriage,Inadequately described,4,7,16,9,3,0,0,0,0,0,69,109
60,Married in a registered marriage,Not stated,3,3,10,4,0,0,0,0,0,3,34,62
60,Married in a registered marriage,Not applicable,311,488,1489,840,316,82,39,17,27,43,2143,5789
60,Married in a de facto marriage,Managers,13,7,19,16,0,0,0,0,0,0,132,182
60,Married in a de facto marriage,Professionals,8,9,13,3,0,0,0,0,0,0,69,99
60,Married in a de facto marriage,Technicians and Trades Workers,4,4,10,3,0,0,0,0,0,3,70,88
60,Married in a de facto marriage,Community and Personal Service Workers,11,7,9,12,3,0,0,0,0,0,33,73
60,Married in a de facto marriage,Clerical and Administrative Workers,37,24,58,21,11,0,0,0,0,4,80,234
60,Married in a de facto marriage,Sales Workers,10,11,22,16,9,0,0,0,0,0,60,127
60,Married in a de facto marriage,Machinery Operators And Drivers,0,0,4,6,3,0,0,0,0,0,87,103
60,Married in a de facto marriage,Labourers,10,8,18,18,0,0,0,0,0,0,86,150
60,Married in a de facto marriage,Inadequately described,0,0,0,4,0,0,0,0,0,0,9,14
60,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,4,9
60,Married in a de facto marriage,Not applicable,71,52,83,45,23,4,4,0,5,9,309,604
60,Not married,Managers,48,34,60,21,7,0,0,0,0,3,262,437
60,Not married,Professionals,59,22,42,18,3,6,0,0,0,0,171,322
60,Not married,Technicians and Trades Workers,16,17,18,4,3,0,0,0,0,0,190,254
60,Not married,Community and Personal Service Workers,42,22,59,29,7,7,0,6,0,3,121,291
60,Not married,Clerical and Administrative Workers,191,89,221,117,29,7,0,0,0,5,222,885
60,Not married,Sales Workers,30,49,85,47,14,3,0,0,0,0,158,388
60,Not married,Machinery Operators And Drivers,13,16,18,6,6,3,4,0,0,0,304,364
60,Not married,Labourers,43,59,84,42,18,6,3,0,0,5,283,538
60,Not married,Inadequately described,0,8,4,0,0,0,0,0,0,0,31,47
60,Not married,Not stated,3,0,8,4,0,0,0,0,0,5,7,31
60,Not married,Not applicable,381,310,446,255,132,57,19,3,6,33,1539,3179
61,Married in a registered marriage,Managers,35,41,176,125,55,16,3,4,0,0,1248,1702
61,Married in a registered marriage,Professionals,13,16,83,36,13,8,0,0,0,0,447,614
61,Married in a registered marriage,Technicians and Trades Workers,8,17,50,29,8,3,0,0,0,0,495,617
61,Married in a registered marriage,Community and Personal Service Workers,11,32,111,76,33,12,9,0,3,0,205,492
61,Married in a registered marriage,Clerical and Administrative Workers,104,149,585,331,117,27,3,0,0,4,569,1883
61,Married in a registered marriage,Sales Workers,25,49,211,117,32,3,5,0,0,3,444,887
61,Married in a registered marriage,Machinery Operators And Drivers,5,13,33,18,0,0,0,0,0,0,734,820
61,Married in a registered marriage,Labourers,28,79,177,80,34,5,0,0,0,12,601,998
61,Married in a registered marriage,Inadequately described,0,9,11,8,0,0,0,0,0,0,44,69
61,Married in a registered marriage,Not stated,4,0,6,4,0,0,0,0,0,0,17,43
61,Married in a registered marriage,Not applicable,343,463,1508,890,319,81,29,7,13,41,2374,6061
61,Married in a de facto marriage,Managers,8,4,15,7,6,0,0,0,0,0,112,160
61,Married in a de facto marriage,Professionals,12,4,9,12,0,0,0,0,0,0,60,100
61,Married in a de facto marriage,Technicians and Trades Workers,0,8,5,0,0,0,0,0,0,0,71,83
61,Married in a de facto marriage,Community and Personal Service Workers,4,5,9,9,0,0,0,0,0,0,32,58
61,Married in a de facto marriage,Clerical and Administrative Workers,27,18,42,18,0,0,0,0,0,0,65,173
61,Married in a de facto marriage,Sales Workers,13,6,9,9,5,0,0,0,0,0,65,101
61,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,4,0,0,0,0,0,3,84,99
61,Married in a de facto marriage,Labourers,6,9,10,6,4,5,0,0,0,3,71,107
61,Married in a de facto marriage,Inadequately described,0,3,0,0,0,0,0,0,0,0,4,13
61,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,5
61,Married in a de facto marriage,Not applicable,71,42,84,68,15,7,0,0,3,9,319,620
61,Not married,Managers,34,17,63,31,10,0,5,0,0,5,255,421
61,Not married,Professionals,40,23,39,13,3,0,0,0,0,0,152,278
61,Not married,Technicians and Trades Workers,11,14,17,6,7,0,0,0,0,0,162,216
61,Not married,Community and Personal Service Workers,15,27,43,34,19,6,0,0,0,8,112,258
61,Not married,Clerical and Administrative Workers,172,81,216,103,43,4,0,0,4,10,193,825
61,Not married,Sales Workers,37,39,77,44,9,0,0,3,0,0,144,356
61,Not married,Machinery Operators And Drivers,8,9,12,13,3,0,0,0,0,0,294,333
61,Not married,Labourers,52,44,63,49,21,13,0,0,0,6,249,497
61,Not married,Inadequately described,3,0,3,0,0,0,0,0,0,0,16,32
61,Not married,Not stated,0,3,5,0,0,0,0,0,0,0,13,23
61,Not married,Not applicable,404,321,492,310,127,31,19,14,4,22,1583,3334
62,Married in a registered marriage,Managers,24,30,151,101,39,8,0,0,0,3,1129,1479
62,Married in a registered marriage,Professionals,23,20,66,47,9,4,0,0,0,3,424,604
62,Married in a registered marriage,Technicians and Trades Workers,4,10,40,20,11,3,0,0,0,5,442,534
62,Married in a registered marriage,Community and Personal Service Workers,19,28,106,71,31,5,0,0,6,4,200,462
62,Married in a registered marriage,Clerical and Administrative Workers,96,127,575,298,89,20,3,0,4,7,524,1741
62,Married in a registered marriage,Sales Workers,34,40,152,83,43,6,3,0,0,0,413,775
62,Married in a registered marriage,Machinery Operators And Drivers,5,15,17,11,6,3,0,0,0,0,737,790
62,Married in a registered marriage,Labourers,17,45,163,78,29,10,0,4,0,5,554,913
62,Married in a registered marriage,Inadequately described,0,5,16,3,0,0,0,0,0,0,57,88
62,Married in a registered marriage,Not stated,3,0,8,5,3,0,0,0,0,0,25,42
62,Married in a registered marriage,Not applicable,347,463,1578,962,328,109,33,13,14,37,2583,6466
62,Married in a de facto marriage,Managers,11,5,21,7,0,0,0,0,0,0,92,135
62,Married in a de facto marriage,Professionals,9,0,7,0,0,0,0,0,0,0,54,78
62,Married in a de facto marriage,Technicians and Trades Workers,5,0,0,0,0,0,0,0,0,0,58,69
62,Married in a de facto marriage,Community and Personal Service Workers,4,3,9,9,0,0,0,0,0,0,18,49
62,Married in a de facto marriage,Clerical and Administrative Workers,19,17,38,23,5,0,0,0,0,0,52,162
62,Married in a de facto marriage,Sales Workers,6,9,12,12,0,3,0,0,0,0,60,105
62,Married in a de facto marriage,Machinery Operators And Drivers,0,0,6,0,0,0,0,0,0,0,89,99
62,Married in a de facto marriage,Labourers,4,3,13,4,0,0,0,0,0,0,47,81
62,Married in a de facto marriage,Inadequately described,0,6,3,0,0,0,0,0,0,0,11,18
62,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
62,Married in a de facto marriage,Not applicable,77,42,91,56,24,8,6,0,0,3,323,632
62,Not married,Managers,32,26,39,30,9,4,0,0,0,0,246,385
62,Not married,Professionals,24,14,22,16,13,0,0,0,0,0,104,203
62,Not married,Technicians and Trades Workers,17,10,15,8,0,0,0,0,0,0,159,203
62,Not married,Community and Personal Service Workers,20,35,49,28,15,6,0,0,0,0,80,231
62,Not married,Clerical and Administrative Workers,142,83,182,88,32,8,0,0,0,4,184,726
62,Not married,Sales Workers,36,35,62,26,8,3,0,0,0,0,149,322
62,Not married,Machinery Operators And Drivers,8,7,11,4,0,0,0,0,0,0,278,317
62,Not married,Labourers,37,37,64,38,9,5,0,0,0,0,240,430
62,Not married,Inadequately described,4,0,6,3,0,0,0,0,0,0,25,38
62,Not married,Not stated,5,0,0,0,0,0,0,0,0,0,10,20
62,Not married,Not applicable,395,338,580,322,141,65,20,14,8,30,1603,3526
63,Married in a registered marriage,Managers,29,30,128,84,48,11,0,0,0,6,1014,1357
63,Married in a registered marriage,Professionals,15,22,71,36,20,4,4,0,0,6,410,584
63,Married in a registered marriage,Technicians and Trades Workers,8,6,43,13,8,0,0,0,0,0,384,476
63,Married in a registered marriage,Community and Personal Service Workers,21,17,99,45,30,6,0,0,0,0,157,371
63,Married in a registered marriage,Clerical and Administrative Workers,91,88,445,249,99,26,6,3,4,9,496,1518
63,Married in a registered marriage,Sales Workers,30,37,145,77,24,7,0,0,0,0,392,725
63,Married in a registered marriage,Machinery Operators And Drivers,3,6,16,13,0,0,0,0,0,8,648,695
63,Married in a registered marriage,Labourers,26,34,122,78,27,4,3,0,0,7,501,807
63,Married in a registered marriage,Inadequately described,0,0,9,5,3,0,0,0,0,3,44,75
63,Married in a registered marriage,Not stated,0,4,11,5,0,0,0,0,0,0,20,37
63,Married in a registered marriage,Not applicable,328,465,1665,903,363,84,36,17,11,47,2874,6790
63,Married in a de facto marriage,Managers,6,12,11,10,3,0,0,0,0,0,125,163
63,Married in a de facto marriage,Professionals,4,5,7,0,0,0,0,0,0,0,54,73
63,Married in a de facto marriage,Technicians and Trades Workers,0,3,4,0,0,0,0,0,0,0,52,56
63,Married in a de facto marriage,Community and Personal Service Workers,8,0,10,5,5,0,0,0,0,0,23,41
63,Married in a de facto marriage,Clerical and Administrative Workers,21,15,37,9,6,0,0,0,0,0,41,129
63,Married in a de facto marriage,Sales Workers,9,0,19,15,0,0,0,0,0,4,36,85
63,Married in a de facto marriage,Machinery Operators And Drivers,0,5,3,0,0,0,0,0,0,0,73,81
63,Married in a de facto marriage,Labourers,9,4,0,3,0,0,0,0,0,0,54,71
63,Married in a de facto marriage,Inadequately described,0,0,3,0,0,0,0,0,0,0,4,7
63,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,4,4
63,Married in a de facto marriage,Not applicable,65,45,97,39,24,6,0,4,0,3,350,630
63,Not married,Managers,38,16,41,21,11,5,0,0,0,4,212,352
63,Not married,Professionals,31,16,40,18,4,0,0,0,0,0,109,214
63,Not married,Technicians and Trades Workers,14,8,16,9,0,0,0,0,0,0,134,186
63,Not married,Community and Personal Service Workers,25,22,61,20,6,3,0,0,0,0,79,221
63,Not married,Clerical and Administrative Workers,123,81,211,104,27,8,3,0,0,9,144,710
63,Not married,Sales Workers,34,31,67,44,10,7,0,0,0,8,123,310
63,Not married,Machinery Operators And Drivers,9,8,12,3,4,0,0,0,0,0,214,253
63,Not married,Labourers,31,26,49,41,16,3,4,0,0,4,213,376
63,Not married,Inadequately described,0,0,4,0,0,0,0,0,0,0,16,25
63,Not married,Not stated,0,0,9,0,0,0,0,0,0,6,9,21
